jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD
Alabama,5/31/2014,940,18,188,20,26,11,61,16,12,21,251,59
Alabama,6/7/2014,941,23,197,14,32,13,63,16,19,27,221,44
Alabama,6/14/2014,877,14,186,26,33,20,59,,14,24,202,48
Alabama,6/21/2014,849,17,182,27,34,17,50,16,18,16,222,47
Alabama,6/28/2014,848,11,189,19,29,16,55,16,18,18,214,48
Alabama,7/5/2014,865,18,188,18,30,12,59,13,21,24,232,32
Alabama,7/12/2014,865,17,173,22,28,12,54,17,18,22,198,60
Alabama,7/19/2014,895,14,179,10,31,19,47,11,16,23,234,37
Alabama,7/26/2014,882,24,187,33,32,11,45,18,16,26,209,40
Alabama,8/2/2014,870,14,200,25,23,14,46,10,15,18,223,47
Alabama,8/9/2014,939,16,199,22,26,15,61,15,16,25,249,50
Alabama,8/16/2014,910,14,193,27,39,15,51,20,22,17,217,48
Alabama,8/23/2014,888,13,171,22,39,17,61,,15,25,203,49
Alabama,8/30/2014,860,15,200,15,36,15,47,14,15,29,197,35
Alabama,9/6/2014,885,11,175,17,34,,60,11,13,26,229,45
Alabama,9/13/2014,884,20,186,28,28,,56,13,21,26,217,43
Alabama,9/20/2014,902,12,200,20,42,18,52,,19,21,219,44
Alabama,9/27/2014,942,19,201,24,34,19,54,24,18,16,229,59
Alabama,10/4/2014,873,21,205,26,30,14,47,15,19,26,202,42
Alabama,10/11/2014,924,21,196,23,40,12,40,15,18,32,230,49
Alabama,10/18/2014,937,24,209,20,37,19,47,11,18,22,245,55
Alabama,10/25/2014,915,22,202,18,56,14,54,14,,22,230,43
Alabama,11/1/2014,973,19,205,23,35,13,47,16,20,16,258,51
Alabama,11/8/2014,905,18,182,27,36,18,54,14,18,26,232,43
Alabama,11/15/2014,980,17,196,26,34,14,55,22,23,28,275,48
Alabama,11/22/2014,957,13,155,26,56,25,61,22,25,24,248,56
Alabama,11/29/2014,986,16,185,25,36,23,70,20,24,22,254,48
Alabama,12/6/2014,995,25,207,31,57,20,65,16,18,29,258,46
Alabama,12/13/2014,1036,23,197,28,50,28,66,18,16,31,278,54
Alabama,12/20/2014,1117,27,191,29,48,26,73,22,23,25,291,67
Alabama,12/27/2014,1067,24,202,25,46,40,73,23,16,23,273,50
Alabama,1/3/2015,1104,27,205,26,45,44,67,20,27,24,295,53
Alabama,1/10/2015,1139,22,200,36,59,48,73,30,26,20,273,48
Alabama,1/17/2015,1140,23,212,33,50,41,74,30,29,30,276,69
Alabama,1/24/2015,1043,29,178,28,61,26,63,18,25,24,257,61
Alabama,1/31/2015,1076,22,207,24,50,22,74,21,24,12,259,58
Alabama,2/7/2015,1110,34,202,28,47,34,68,23,24,28,290,48
Alabama,2/14/2015,1070,18,194,20,46,37,69,19,34,24,280,48
Alabama,2/21/2015,1067,15,191,26,42,23,82,18,21,21,280,63
Alabama,2/28/2015,1102,23,192,25,62,39,87,21,17,33,283,67
Alabama,3/7/2015,1207,32,208,32,54,24,82,22,30,25,313,51
Alabama,3/14/2015,1103,19,218,23,51,33,84,19,17,19,265,63
Alabama,3/21/2015,1004,26,188,27,49,27,61,13,20,23,257,50
Alabama,3/28/2015,984,24,194,18,42,19,76,15,19,15,241,53
Alabama,4/4/2015,955,10,167,21,39,22,74,21,23,17,245,51
Alabama,4/11/2015,975,13,209,28,42,27,74,17,15,23,238,52
Alabama,4/18/2015,904,27,174,12,22,23,53,14,16,26,241,49
Alabama,4/25/2015,1000,16,214,20,31,22,61,13,17,23,271,44
Alabama,5/2/2015,983,27,202,19,49,22,69,13,20,20,235,61
Alabama,5/9/2015,920,12,188,21,35,15,71,15,11,23,227,40
Alabama,5/16/2015,924,17,207,23,48,12,63,15,14,18,218,60
Alabama,5/23/2015,911,19,197,14,40,22,61,23,26,19,215,52
Alabama,5/30/2015,912,16,204,19,44,15,60,17,18,16,202,50
Alabama,6/6/2015,901,16,202,21,39,12,49,20,20,17,221,60
Alabama,6/13/2015,906,21,177,19,35,14,53,12,26,17,226,48
Alabama,6/20/2015,903,10,201,21,30,10,54,19,28,21,227,47
Alabama,6/27/2015,931,14,188,18,37,16,70,21,17,25,245,40
Alabama,7/4/2015,906,18,186,24,37,11,47,11,13,20,226,52
Alabama,7/11/2015,927,12,169,23,39,20,58,19,12,17,233,61
Alabama,7/18/2015,919,22,186,16,50,18,51,10,19,23,223,65
Alabama,7/25/2015,920,16,182,19,34,16,54,13,22,19,235,47
Alabama,8/1/2015,903,13,174,21,39,,57,13,14,28,246,54
Alabama,8/8/2015,911,22,188,19,42,14,57,10,14,27,212,56
Alabama,8/15/2015,961,22,200,27,40,16,45,13,15,28,219,71
Alabama,8/22/2015,866,21,180,29,30,,61,13,11,23,220,54
Alabama,8/29/2015,920,23,189,19,41,21,58,18,15,24,231,44
Alabama,9/5/2015,932,21,185,19,44,18,46,14,15,27,236,57
Alabama,9/12/2015,963,18,195,23,35,16,69,13,,25,235,58
Alabama,9/19/2015,908,18,196,18,34,11,36,12,14,17,259,54
Alabama,9/26/2015,951,18,213,27,50,11,52,19,23,14,237,50
Alabama,10/3/2015,896,16,204,29,39,15,42,12,17,15,239,47
Alabama,10/10/2015,964,17,198,19,39,13,58,14,18,25,237,61
Alabama,10/17/2015,869,12,190,22,27,12,50,19,14,24,220,44
Alabama,10/24/2015,966,18,199,30,49,19,51,14,16,23,257,61
Alabama,10/31/2015,958,17,199,23,45,28,48,17,21,19,236,60
Alabama,11/7/2015,872,26,186,24,33,17,47,16,20,24,220,57
Alabama,11/14/2015,938,21,183,22,45,15,60,16,21,26,232,40
Alabama,11/21/2015,1010,18,181,29,41,21,81,11,21,25,264,66
Alabama,11/28/2015,1003,20,189,29,58,19,58,13,17,23,245,58
Alabama,12/5/2015,968,19,200,28,47,15,53,12,17,19,258,59
Alabama,12/12/2015,1022,18,195,19,55,17,74,18,15,22,271,54
Alabama,12/19/2015,989,16,202,31,42,11,69,15,21,13,268,62
Alabama,12/26/2015,1066,23,224,15,48,33,63,17,27,35,255,55
Alabama,1/2/2016,983,27,166,25,40,17,66,16,26,26,246,80
Alabama,1/9/2016,1008,13,211,32,44,26,62,14,15,22,256,58
Alabama,1/16/2016,1043,22,198,28,51,19,69,19,22,15,254,58
Alabama,1/23/2016,1029,20,191,26,59,20,72,11,22,20,254,60
Alabama,1/30/2016,1020,15,210,28,50,16,75,19,25,24,231,63
Alabama,2/6/2016,1103,23,212,32,44,21,82,14,25,18,289,55
Alabama,2/13/2016,1098,24,210,26,52,21,74,17,23,19,287,67
Alabama,2/20/2016,1114,21,201,24,55,24,76,10,25,23,288,71
Alabama,2/27/2016,962,20,205,23,45,27,62,,21,20,240,50
Alabama,3/5/2016,1006,25,205,23,40,23,61,28,23,17,246,55
Alabama,3/12/2016,1035,27,197,25,47,17,69,21,23,27,245,55
Alabama,3/19/2016,1009,24,187,26,37,27,82,29,16,21,234,63
Alabama,3/26/2016,1001,21,182,25,50,27,65,22,21,15,253,59
Alabama,4/2/2016,960,13,201,17,41,22,73,18,25,19,242,53
Alabama,4/9/2016,1003,21,191,22,52,15,65,19,18,23,252,58
Alabama,4/16/2016,942,22,175,21,36,20,64,22,15,16,253,52
Alabama,4/23/2016,1011,16,213,20,44,11,59,20,24,19,250,51
Alabama,4/30/2016,966,19,175,20,37,,63,23,21,24,259,52
Alabama,5/7/2016,963,22,200,24,35,22,64,13,21,22,227,56
Alabama,5/14/2016,945,19,182,10,42,15,60,17,23,24,263,55
Alabama,5/21/2016,918,19,174,16,39,16,65,19,17,26,225,45
Alabama,5/28/2016,940,22,163,16,50,24,68,21,14,18,247,55
Alabama,6/4/2016,954,,205,26,48,10,59,17,18,21,233,52
Alabama,6/11/2016,967,19,191,22,37,16,58,16,22,23,234,60
Alabama,6/18/2016,877,14,176,20,44,18,47,17,16,20,224,45
Alabama,6/25/2016,979,23,174,26,47,17,64,19,17,19,248,57
Alabama,7/2/2016,903,14,199,18,57,14,50,,13,19,207,43
Alabama,7/9/2016,903,19,204,24,39,20,49,16,29,22,194,40
Alabama,7/16/2016,965,14,188,28,34,13,58,14,21,32,220,63
Alabama,7/23/2016,927,24,197,18,44,17,52,18,19,32,226,45
Alabama,7/30/2016,927,15,213,18,37,24,51,16,11,20,220,50
Alabama,8/6/2016,918,22,187,24,45,21,46,16,,24,224,55
Alabama,8/13/2016,921,11,182,27,49,11,49,12,20,22,236,46
Alabama,8/20/2016,979,23,205,19,42,10,67,14,16,18,231,51
Alabama,8/27/2016,942,18,184,20,37,11,56,16,18,24,245,51
Alabama,9/3/2016,918,19,193,21,49,21,55,,28,18,216,49
Alabama,9/10/2016,911,17,184,24,55,18,51,18,14,22,236,45
Alabama,9/17/2016,947,13,210,23,47,16,64,13,17,17,242,45
Alabama,9/24/2016,986,21,224,18,54,20,45,14,13,22,225,59
Alabama,10/1/2016,939,15,189,21,34,,62,14,14,27,235,41
Alabama,10/8/2016,958,18,199,12,38,15,53,17,17,20,220,51
Alabama,10/15/2016,973,21,203,15,53,17,68,17,17,33,224,52
Alabama,10/22/2016,907,11,174,19,53,12,53,18,15,15,224,55
Alabama,10/29/2016,964,24,213,20,45,15,60,15,12,28,220,56
Alabama,11/5/2016,952,20,187,24,49,12,62,25,23,18,213,50
Alabama,11/12/2016,1028,31,196,22,48,18,56,13,22,25,241,50
Alabama,11/19/2016,1004,22,196,16,49,25,52,11,22,25,241,61
Alabama,11/26/2016,1029,17,201,27,59,18,71,19,26,18,239,60
Alabama,12/3/2016,1032,22,185,26,61,18,67,13,13,33,257,54
Alabama,12/10/2016,1057,20,221,15,60,22,66,22,16,29,252,63
Alabama,12/17/2016,1049,17,197,21,48,13,78,22,14,26,275,71
Alabama,12/24/2016,1134,15,212,26,58,34,72,26,18,31,280,64
Alabama,12/31/2016,1104,26,193,23,62,24,67,15,20,36,282,68
Alabama,1/7/2017,1121,24,209,25,52,29,76,26,21,25,302,58
Alabama,1/14/2017,1130,19,222,29,56,33,79,21,20,18,272,50
Alabama,1/21/2017,1048,23,189,23,58,35,69,14,15,20,278,60
Alabama,1/28/2017,1026,28,190,24,57,24,66,12,14,20,254,59
Alabama,2/4/2017,1036,17,192,26,56,16,73,17,17,21,236,43
Alabama,2/11/2017,1057,20,197,22,60,32,88,25,16,24,272,53
Alabama,2/18/2017,1060,22,175,35,49,27,103,16,24,20,269,53
Alabama,2/25/2017,1099,21,186,28,71,33,85,21,18,22,258,60
Alabama,3/4/2017,1081,28,197,31,46,33,75,22,25,20,264,60
Alabama,3/11/2017,1011,17,170,24,53,36,75,16,16,26,247,56
Alabama,3/18/2017,1067,21,209,24,63,27,71,25,27,17,287,44
Alabama,3/25/2017,1068,11,190,24,53,30,68,20,21,31,264,70
Alabama,4/1/2017,991,20,193,22,48,13,64,19,20,22,246,47
Alabama,4/8/2017,1037,29,213,25,54,18,70,25,10,29,239,58
Alabama,4/15/2017,1017,22,207,26,53,20,69,23,22,29,219,49
Alabama,4/22/2017,966,22,189,25,61,32,65,14,16,17,229,47
Alabama,4/29/2017,995,13,190,19,40,18,63,14,17,15,268,61
Alabama,5/6/2017,907,14,171,22,41,16,52,19,13,19,225,57
Alabama,5/13/2017,1064,22,200,25,51,19,56,20,16,25,269,64
Alabama,5/20/2017,998,17,198,17,52,22,48,20,17,24,234,65
Alabama,5/27/2017,988,21,199,19,37,22,65,16,11,15,236,56
Alabama,6/3/2017,924,16,189,13,28,18,67,16,27,22,234,45
Alabama,6/10/2017,984,21,209,26,55,17,50,15,22,27,230,57
Alabama,6/17/2017,918,17,188,16,44,11,56,17,13,18,218,43
Alabama,6/24/2017,961,17,186,21,48,22,58,13,13,16,244,61
Alabama,7/1/2017,925,13,187,25,40,16,56,11,24,23,235,44
Alabama,7/8/2017,954,13,192,23,30,17,58,12,16,19,230,62
Alabama,7/15/2017,968,13,205,21,41,17,46,20,18,21,247,55
Alabama,7/22/2017,964,14,200,19,45,22,59,19,14,25,219,63
Alabama,7/29/2017,888,13,201,17,38,23,55,11,11,15,188,53
Alabama,8/5/2017,949,16,193,,43,21,67,17,19,22,242,65
Alabama,8/12/2017,935,12,188,18,45,19,56,18,21,29,220,52
Alabama,8/19/2017,933,20,191,13,46,16,59,18,,20,222,58
Alabama,8/26/2017,916,23,190,16,49,15,64,18,17,23,209,40
Alabama,9/2/2017,953,18,192,16,47,16,49,22,19,22,228,58
Alabama,9/9/2017,960,15,200,20,37,28,52,17,18,21,249,58
Alabama,9/16/2017,968,29,175,16,54,24,57,16,24,23,224,49
Alabama,9/23/2017,995,11,226,24,49,11,55,13,15,17,254,45
Alabama,9/30/2017,1019,22,222,18,41,21,65,21,17,21,245,52
Alabama,10/7/2017,948,20,194,29,42,16,68,12,16,13,244,38
Alabama,10/14/2017,986,30,201,17,38,22,44,18,18,23,265,54
Alabama,10/21/2017,965,18,191,19,49,24,56,16,19,19,257,60
Alabama,10/28/2017,941,23,203,11,51,19,63,12,14,22,230,51
Alabama,11/4/2017,994,19,179,19,52,16,60,15,19,18,240,69
Alabama,11/11/2017,994,19,192,23,42,16,58,19,24,16,256,59
Alabama,11/18/2017,982,23,163,25,42,21,64,24,19,19,266,50
Alabama,11/25/2017,1004,15,196,30,38,20,67,19,24,25,252,50
Alabama,12/2/2017,1067,23,198,22,57,20,71,22,22,19,260,62
Alabama,12/9/2017,1074,16,213,18,53,27,76,23,23,32,257,50
Alabama,12/16/2017,1120,20,201,35,57,28,95,19,18,18,285,55
Alabama,12/23/2017,1096,27,197,24,52,17,76,22,23,30,293,65
Alabama,12/30/2017,1080,18,204,24,48,34,97,20,14,10,299,54
Alabama,1/6/2018,1248,31,212,34,66,44,109,18,19,30,320,59
Alabama,1/13/2018,1301,20,206,28,64,68,98,26,23,36,331,76
Alabama,1/20/2018,1275,29,210,25,61,67,89,21,21,30,347,58
Alabama,1/27/2018,1286,37,215,34,83,64,99,25,28,21,289,81
Alabama,2/3/2018,1147,23,219,22,52,58,86,16,17,20,276,67
Alabama,2/10/2018,1180,29,207,19,70,54,73,16,23,26,275,82
Alabama,2/17/2018,1096,27,205,26,49,46,60,16,21,18,271,63
Alabama,2/24/2018,1099,24,192,17,53,39,57,23,30,27,293,54
Alabama,3/3/2018,985,22,194,22,32,34,69,21,21,19,237,52
Alabama,3/10/2018,1059,21,192,26,47,22,65,24,14,22,275,68
Alabama,3/17/2018,1086,25,197,19,52,23,67,19,24,24,263,74
Alabama,3/24/2018,992,14,196,19,40,15,65,29,12,13,254,63
Alabama,3/31/2018,995,23,166,15,38,28,68,17,15,21,253,57
Alabama,4/7/2018,1012,24,199,23,44,18,67,21,18,11,261,45
Alabama,4/14/2018,1026,15,227,16,48,19,78,19,15,17,264,46
Alabama,4/21/2018,1030,22,200,22,38,24,79,25,27,15,243,52
Alabama,4/28/2018,971,20,178,23,37,12,79,19,13,22,266,54
Alabama,5/5/2018,1038,10,197,22,33,15,88,19,16,16,270,50
Alabama,5/12/2018,950,16,176,20,46,17,75,17,13,19,245,55
Alabama,5/19/2018,1005,11,204,25,47,11,72,23,19,14,276,54
Alabama,5/26/2018,977,13,217,16,52,23,58,11,21,19,246,64
Alabama,6/2/2018,972,17,205,24,42,16,67,12,16,21,247,51
Alabama,6/9/2018,1011,12,223,23,51,14,64,14,18,15,259,49
Alabama,6/16/2018,940,17,174,19,47,11,58,13,16,16,228,68
Alabama,6/23/2018,972,17,190,15,48,16,56,17,16,16,254,64
Alabama,6/30/2018,927,14,204,14,37,19,66,25,24,20,226,46
Alabama,7/7/2018,972,17,190,25,38,15,57,19,21,18,236,45
Alabama,7/14/2018,994,18,199,21,42,20,59,18,13,16,254,52
Alabama,7/21/2018,959,17,174,20,53,16,51,15,25,13,243,65
Alabama,7/28/2018,930,15,205,16,38,21,53,16,15,13,225,57
Alabama,8/4/2018,960,20,196,19,52,14,54,19,23,22,232,48
Alabama,8/11/2018,969,20,183,20,51,16,64,,22,16,248,59
Alabama,8/18/2018,938,14,181,23,49,14,78,17,12,14,218,60
Alabama,8/25/2018,943,16,205,21,48,12,58,22,15,11,223,60
Alabama,9/1/2018,936,18,192,15,62,18,57,13,16,13,226,58
Alabama,9/8/2018,944,12,205,14,37,11,56,16,16,15,241,56
Alabama,9/15/2018,912,14,169,21,53,23,46,18,16,14,237,48
Alabama,9/22/2018,998,24,211,24,44,21,61,19,24,22,226,51
Alabama,9/29/2018,972,21,217,16,42,13,57,27,18,13,236,52
Alabama,10/6/2018,945,15,224,13,53,12,53,17,21,19,228,63
Alabama,10/13/2018,943,12,232,22,43,18,54,11,21,15,222,56
Alabama,10/20/2018,971,22,180,26,58,19,76,16,24,15,235,42
Alabama,10/27/2018,993,16,193,22,51,16,61,10,14,21,242,55
Alabama,11/3/2018,927,16,195,33,50,17,56,15,18,17,215,40
Alabama,11/10/2018,963,18,189,20,40,16,60,22,28,18,258,51
Alabama,11/17/2018,1055,23,221,28,54,17,53,15,23,13,268,74
Alabama,11/24/2018,1009,14,188,24,52,13,76,,15,21,249,61
Alabama,12/1/2018,1050,12,234,28,51,14,62,17,17,29,258,55
Alabama,12/8/2018,1043,24,207,24,52,21,73,19,22,24,249,50
Alabama,12/15/2018,1053,20,188,19,66,28,86,16,20,10,283,52
Alabama,12/22/2018,1103,28,204,21,61,30,85,16,25,13,288,53
Alabama,12/29/2018,1084,24,196,29,49,25,76,22,22,24,278,61
Alabama,1/5/2019,1077,30,198,22,60,21,63,14,21,27,261,53
Alabama,1/12/2019,1090,25,187,24,49,18,85,21,13,11,275,65
Alabama,1/19/2019,1114,22,238,18,48,31,80,30,25,15,283,53
Alabama,1/26/2019,1063,21,165,22,50,22,113,14,25,23,279,56
Alabama,2/2/2019,1095,18,199,19,52,19,80,20,24,21,290,50
Alabama,2/9/2019,1092,18,182,25,56,28,76,27,22,28,278,59
Alabama,2/16/2019,1103,27,214,25,51,27,78,17,22,20,262,56
Alabama,2/23/2019,1064,16,183,22,52,17,70,23,26,20,273,52
Alabama,3/2/2019,1050,25,164,30,52,28,65,11,23,15,284,56
Alabama,3/9/2019,1061,18,189,27,50,19,81,12,19,17,260,63
Alabama,3/16/2019,1090,21,216,24,60,26,71,22,25,22,278,57
Alabama,3/23/2019,1012,21,176,23,48,22,70,15,24,22,259,62
Alabama,3/30/2019,1078,23,202,20,52,20,59,12,15,22,281,66
Alabama,4/6/2019,1044,12,202,20,43,18,77,22,15,22,248,64
Alabama,4/13/2019,1031,22,174,29,46,21,74,16,15,26,267,51
Alabama,4/20/2019,956,21,163,24,50,19,62,16,20,18,256,59
Alabama,4/27/2019,1042,21,215,28,39,19,77,20,23,18,259,59
Alabama,5/4/2019,1031,14,204,20,47,21,60,16,16,16,257,54
Alabama,5/11/2019,1009,15,217,21,48,18,67,12,19,21,240,55
Alabama,5/18/2019,996,17,191,20,51,19,54,22,12,21,250,54
Alabama,5/25/2019,973,14,193,27,45,21,79,,18,20,265,64
Alabama,6/1/2019,1027,21,195,17,56,18,76,,18,18,256,64
Alabama,6/8/2019,1029,15,222,17,55,11,62,17,16,21,246,57
Alabama,6/15/2019,986,23,180,25,43,23,64,17,16,14,238,58
Alabama,6/22/2019,989,19,190,20,45,20,52,18,23,15,244,61
Alabama,6/29/2019,940,31,185,23,49,17,71,18,13,,240,44
Alabama,7/6/2019,1028,22,182,22,48,10,53,15,21,21,277,60
Alabama,7/13/2019,1018,19,215,28,58,11,49,17,19,14,256,52
Alabama,7/20/2019,962,19,195,29,40,15,68,21,15,15,240,49
Alabama,7/27/2019,980,19,186,21,49,12,45,18,22,18,259,60
Alabama,8/3/2019,983,12,184,18,67,19,48,13,19,27,262,59
Alabama,8/10/2019,998,17,198,27,48,12,59,14,16,25,251,63
Alabama,8/17/2019,977,21,188,31,42,15,57,14,18,18,245,54
Alabama,8/24/2019,939,17,189,16,52,19,62,14,,19,245,53
Alabama,8/31/2019,975,18,190,20,56,18,69,15,10,20,212,56
Alabama,9/7/2019,1009,13,188,17,46,16,78,23,21,12,249,52
Alabama,9/14/2019,999,21,201,22,35,21,59,21,11,21,228,69
Alabama,9/21/2019,883,19,173,25,53,13,50,14,23,19,213,41
Alabama,9/28/2019,987,22,194,13,38,19,57,12,18,16,244,61
Alabama,10/5/2019,958,14,189,16,45,10,67,14,25,17,232,59
Alabama,10/12/2019,908,16,187,21,44,,46,28,12,15,209,54
Alabama,10/19/2019,1010,21,192,20,49,16,65,28,18,17,239,86
Alabama,10/26/2019,978,21,191,18,42,18,54,16,16,16,270,63
Alabama,11/2/2019,937,16,198,17,51,18,53,10,20,17,213,54
Alabama,11/9/2019,1041,16,202,22,54,10,73,17,15,27,280,64
Alabama,11/16/2019,1072,20,182,29,61,22,71,12,27,22,303,52
Alabama,11/23/2019,1044,22,194,29,46,19,62,19,16,17,252,65
Alabama,11/30/2019,1038,20,188,23,50,27,59,22,22,19,241,61
Alabama,12/7/2019,1072,29,180,28,62,20,76,18,22,13,266,60
Alabama,12/14/2019,1081,19,202,26,52,25,76,20,25,18,253,66
Alabama,12/21/2019,1103,22,204,33,70,19,81,24,20,23,252,68
Alabama,12/28/2019,1035,17,194,33,53,15,55,22,21,20,257,49
Alaska,1/4/2014,86,,17,,,,,,,,21,
Alaska,1/11/2014,85,0,21,,0,,,0,,0,19,
Alaska,1/18/2014,80,,18,,0,,,,0,,17,
Alaska,1/25/2014,83,0,23,,0,,,0,,,17,
Alaska,2/1/2014,57,,12,,,0,,0,0,,11,
Alaska,2/8/2014,70,,19,,,,,,,,,
Alaska,2/15/2014,73,0,24,,,0,,0,,,16,
Alaska,2/22/2014,83,,22,,0,,,,,,16,
Alaska,3/1/2014,56,0,14,,0,0,,0,,,13,
Alaska,3/8/2014,63,0,18,0,,,,0,,,15,
Alaska,3/15/2014,71,,14,,,0,,,,,12,
Alaska,3/22/2014,68,,13,,,,,,,,12,
Alaska,3/29/2014,80,0,21,,0,,,,0,0,17,
Alaska,4/5/2014,71,0,11,,,,,,,,14,
Alaska,4/12/2014,71,0,14,,0,,,,0,,12,
Alaska,4/19/2014,66,,13,,,0,,,,,13,
Alaska,4/26/2014,65,,15,,,,,,,,14,
Alaska,5/3/2014,71,0,11,,0,,,0,0,,21,
Alaska,5/10/2014,79,,17,,0,0,,,0,,16,
Alaska,5/17/2014,68,0,11,0,,,,0,,0,15,
Alaska,5/24/2014,77,0,23,,,0,,0,0,,16,
Alaska,5/31/2014,69,0,13,,,,,,,,12,
Alaska,6/7/2014,66,,16,,,,,,,,18,0
Alaska,6/14/2014,75,0,11,,,,,,0,,13,
Alaska,6/21/2014,72,0,12,,,,,0,0,,17,
Alaska,6/28/2014,101,,22,,,,,0,0,,20,
Alaska,7/5/2014,82,,19,,,,,0,,,18,
Alaska,7/12/2014,75,,13,,,0,,0,0,,13,
Alaska,7/19/2014,79,,18,0,0,,,0,,,17,
