jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD,COVID19_UCOD
Nebraska,4/4/2020,310,,73,,13,11,15,,,,56,10,
Nebraska,4/11/2020,343,,64,16,13,,24,,,,66,15,11
Nebraska,4/18/2020,353,,62,,16,10,28,,,,65,22,16
Nebraska,4/25/2020,353,,67,19,11,,20,,,,66,18,29
Nebraska,5/2/2020,344,,77,13,,,23,,,,62,17,20
Nebraska,5/9/2020,338,,66,15,12,,14,,,,65,16,21
Nebraska,5/16/2020,352,,55,,13,,26,,,,64,22,26
Nebraska,5/23/2020,347,,60,,15,,20,0,,,62,16,32
Nebraska,5/30/2020,375,,83,10,15,,17,,,,71,15,21
Nebraska,6/6/2020,319,,64,13,14,,24,,,,58,13,16
Nebraska,6/13/2020,319,,55,,14,,19,,,,57,13,24
Nebraska,6/20/2020,371,,85,,10,,20,,,,80,21,23
Nebraska,6/27/2020,318,,55,12,10,,19,,,,67,15,16
Nebraska,7/4/2020,308,,66,,,,24,,,,49,18,11
Nebraska,7/11/2020,317,,73,15,16,,16,,,,54,12,10
Nebraska,7/18/2020,325,,65,10,14,,13,,,,61,15,
Nebraska,7/25/2020,361,,77,,23,,17,,,,77,17,11
Nebraska,8/1/2020,358,,61,11,10,,26,,,,60,21,11
Nebraska,8/8/2020,380,,83,15,17,,20,,,,74,14,22
Nebraska,8/15/2020,354,,69,13,12,,20,,,,68,19,21
Nebraska,8/22/2020,363,,75,10,15,,19,,,,74,14,25
Nebraska,8/29/2020,323,,70,15,13,,11,,,,64,,11
Nebraska,9/5/2020,347,,73,,19,,17,,,,57,20,33
Nebraska,9/12/2020,339,,62,12,11,,13,,,,58,24,22
Nebraska,9/19/2020,328,,56,,16,,22,,,,73,17,20
Nebraska,9/26/2020,377,,67,10,23,,19,,,,73,17,25
Nebraska,10/3/2020,373,,60,13,19,,15,,,,60,19,35
Nebraska,10/10/2020,405,,65,17,14,,22,,,,73,18,46
Nebraska,10/17/2020,398,,76,13,20,,15,,,10,65,15,49
Nebraska,10/24/2020,423,,79,10,28,,21,,,,60,22,63
Nebraska,10/31/2020,441,,57,16,18,,20,,,,72,19,69
Nebraska,11/7/2020,494,,62,17,21,,17,,,15,84,13,112
Nebraska,11/14/2020,541,,61,13,21,,29,,,16,63,25,166
Nebraska,11/21/2020,564,,83,12,22,,20,,,13,77,24,177
Nebraska,11/28/2020,552,,72,14,14,,17,,,10,72,24,196
Nebraska,12/5/2020,497,,70,16,15,,22,,,,57,14,169
Nebraska,12/12/2020,465,,60,14,23,,17,,,,74,18,132
Nebraska,12/19/2020,391,,59,12,17,,15,,,15,72,14,87
Nebraska,12/26/2020,299,,60,,16,,12,,,11,55,19,44
Nebraska,1/2/2021,228,,42,10,12,,22,,,,46,10,15
Nebraska,1/9/2021,195,,35,,10,,,,,,43,,
Nevada,1/4/2020,522,,99,13,18,16,32,,,,156,19,0
Nevada,1/11/2020,556,,104,19,21,12,41,,,,142,30,0
Nevada,1/18/2020,605,,112,22,12,14,53,,12,,167,39,0
Nevada,1/25/2020,577,,108,15,17,13,25,,,,154,36,0
Nevada,2/1/2020,532,,95,,15,16,35,,,,150,34,0
Nevada,2/8/2020,579,,108,25,13,17,49,,,,158,36,0
Nevada,2/15/2020,529,,76,22,18,15,43,,,,151,35,0
Nevada,2/22/2020,546,,113,22,14,,50,,,,135,25,0
Nevada,2/29/2020,543,,99,21,19,11,44,,,,141,34,0
Nevada,3/7/2020,535,,114,22,23,,37,,,,124,30,0
Nevada,3/14/2020,515,,82,27,15,19,43,,,,146,32,0
Nevada,3/21/2020,508,,100,20,16,19,37,13,,,145,27,
Nevada,3/28/2020,542,,101,19,21,17,40,,,,130,26,19
Nevada,4/4/2020,593,,99,20,20,14,36,,16,,158,26,41
Nevada,4/11/2020,588,,99,14,24,,31,,,,150,29,54
Nevada,4/18/2020,545,,95,27,16,,30,,,,146,37,41
Nevada,4/25/2020,565,,95,21,26,,28,,,,128,18,57
Nevada,5/2/2020,547,,104,16,11,11,24,,,,132,17,44
Nevada,5/9/2020,544,,87,15,22,,31,,13,,130,29,48
Nevada,5/16/2020,514,,105,17,19,,23,,,,130,34,32
Nevada,5/23/2020,536,,103,20,14,,24,,,,141,27,30
Nevada,5/30/2020,543,,105,13,22,11,26,,0,,127,37,28
Nevada,6/6/2020,562,,120,10,17,,22,,,11,144,25,18
Nevada,6/13/2020,543,,111,17,21,,34,,,,118,29,13
Nevada,6/20/2020,519,,114,12,15,,25,,,,125,25,17
Nevada,6/27/2020,557,,96,10,16,,19,,,,161,35,23
Nevada,7/4/2020,528,,104,,13,10,28,,,,125,20,41
Nevada,7/11/2020,633,,109,14,16,10,35,,,,144,36,64
Nevada,7/18/2020,639,,112,12,12,,32,,,,163,22,84
Nevada,7/25/2020,657,,111,15,14,12,21,,,,177,23,86
Nevada,8/1/2020,619,,101,21,18,13,35,0,,,143,25,101
Nevada,8/8/2020,693,,112,25,27,,29,,,10,143,38,127
Nevada,8/15/2020,660,,106,18,27,,33,,,,151,26,107
Nevada,8/22/2020,648,,110,15,13,,32,,,,147,21,97
Nevada,8/29/2020,633,,100,15,14,,38,,,,160,23,71
Nevada,9/5/2020,639,,114,17,30,10,20,,,11,138,26,69
Nevada,9/12/2020,557,,98,19,16,10,24,0,,,116,30,55
Nevada,9/19/2020,537,,110,22,15,,33,,10,,115,19,45
Nevada,9/26/2020,525,,100,17,16,,32,,,11,118,30,34
Nevada,10/3/2020,563,,122,,20,11,25,,,12,118,36,32
Nevada,10/10/2020,555,,114,18,21,10,25,,,11,113,28,38
Nevada,10/17/2020,525,,96,18,12,,26,,,,133,41,29
Nevada,10/24/2020,539,,90,17,24,,39,0,,13,154,27,36
Nevada,10/31/2020,595,,111,20,14,,28,,10,19,135,23,44
Nevada,11/7/2020,550,,102,16,10,,27,,,14,129,23,58
Nevada,11/14/2020,624,,93,15,16,,28,,,32,130,32,78
Nevada,11/21/2020,638,,98,15,23,,29,,,24,124,27,129
Nevada,11/28/2020,716,,107,20,16,,32,,,36,135,28,161
Nevada,12/5/2020,736,,103,21,11,10,32,,10,59,141,23,193
Nevada,12/12/2020,830,,118,15,23,,33,,,57,150,30,229
Nevada,12/19/2020,698,,88,14,17,,25,,,62,142,32,188
Nevada,12/26/2020,559,,79,16,16,,21,,,57,117,31,113
Nevada,1/2/2021,470,0,54,13,13,,19,,,47,122,26,79
Nevada,1/9/2021,413,,60,12,12,,24,,,39,88,23,71
New Hampshire,1/4/2020,260,,51,,12,,16,,,,58,10,0
New Hampshire,1/11/2020,263,,47,,13,,15,,,,71,11,0
New Hampshire,1/18/2020,245,,65,,10,,15,,,,59,12,0
New Hampshire,1/25/2020,241,,54,,14,,16,,,,55,12,0
New Hampshire,2/1/2020,240,,51,,,,15,,,,54,17,0
New Hampshire,2/8/2020,256,,56,10,,,22,,,,53,,0
New Hampshire,2/15/2020,236,,52,,,,20,,,,53,,0
New Hampshire,2/22/2020,277,,50,,,,20,,11,,62,10,0
New Hampshire,2/29/2020,228,,51,,10,,19,,0,,46,,0
New Hampshire,3/7/2020,266,,45,,12,,18,,,,55,,0
New Hampshire,3/14/2020,240,,54,,,11,,,,,57,,0
New Hampshire,3/21/2020,252,,47,,,11,16,,,,61,10,0
New Hampshire,3/28/2020,258,,52,,16,,20,,,,48,,
New Hampshire,4/4/2020,248,,43,,,,12,,,,54,10,11
New Hampshire,4/11/2020,270,,58,11,12,,12,,,,37,,16
New Hampshire,4/18/2020,242,,39,10,17,,,,,,40,12,15
New Hampshire,4/25/2020,274,,54,,11,,19,,,,42,12,15
New Hampshire,5/2/2020,266,,44,11,11,,11,,,,61,11,36
New Hampshire,5/9/2020,292,,44,,,,19,,,,40,13,41
New Hampshire,5/16/2020,285,,61,,,,12,,,,38,,35
New Hampshire,5/23/2020,268,,53,,12,,12,,,,54,,35
New Hampshire,5/30/2020,250,,35,11,,,11,,,,51,13,30
New Hampshire,6/6/2020,259,,64,14,,,,,,,47,12,29
New Hampshire,6/13/2020,302,,69,,15,,11,,,,61,14,28
New Hampshire,6/20/2020,238,,60,,10,,,,,,49,11,12
New Hampshire,6/27/2020,250,,53,,,0,,,,,56,15,24
New Hampshire,7/4/2020,247,,39,,,0,12,,,,53,11,12
New Hampshire,7/11/2020,248,,51,,,,11,,,,55,13,
New Hampshire,7/18/2020,231,,53,,,,10,,,,55,,
New Hampshire,7/25/2020,266,,53,,15,,11,,,,61,,
New Hampshire,8/1/2020,248,,60,,,,11,,,,60,11,
New Hampshire,8/8/2020,233,,43,,10,,18,,,,50,,
New Hampshire,8/15/2020,230,,47,,,,10,,,,48,11,
New Hampshire,8/22/2020,249,,60,,10,,,,,,55,13,
New Hampshire,8/29/2020,231,,44,13,,,17,,,,47,11,0
New Hampshire,9/5/2020,234,0,43,,,,,,,,61,,
New Hampshire,9/12/2020,228,,47,,13,,,,,,59,,
New Hampshire,9/19/2020,226,,44,,12,,,,,,50,,
New Hampshire,9/26/2020,273,,50,,12,,15,,,,54,13,
New Hampshire,10/3/2020,222,,49,,,,,,,,46,11,
New Hampshire,10/10/2020,254,,53,,,,,,,,58,10,11
New Hampshire,10/17/2020,253,,63,10,,,11,,,,60,,
New Hampshire,10/24/2020,232,,55,,10,,12,,,,40,13,
New Hampshire,10/31/2020,255,,55,,13,0,12,,0,,60,11,
New Hampshire,11/7/2020,263,,59,,10,,,,,,50,13,
New Hampshire,11/14/2020,286,,65,,,,15,,,15,56,18,
New Hampshire,11/21/2020,258,,58,,,,10,,,19,54,,10
New Hampshire,11/28/2020,284,,56,,,,,,,,66,,26
New Hampshire,12/5/2020,311,,62,,,,16,,,18,53,16,41
New Hampshire,12/12/2020,309,,38,,,,14,,,21,66,16,47
New Hampshire,12/19/2020,281,,55,,13,,,,,,54,11,45
New Hampshire,12/26/2020,336,,64,,12,0,15,,,10,59,10,67
New Hampshire,1/2/2021,219,,32,,10,0,10,,,10,49,,36
New Hampshire,1/9/2021,246,,52,,,,,,0,,46,11,33
New Jersey,1/4/2020,1628,41,321,30,42,25,65,53,35,26,419,68,0
New Jersey,1/11/2020,1587,38,317,44,51,37,70,40,32,21,394,66,0
New Jersey,1/18/2020,1489,44,309,35,38,36,73,49,36,19,364,76,0
New Jersey,1/25/2020,1579,38,310,47,52,34,64,39,36,20,392,86,0
New Jersey,2/1/2020,1517,47,302,43,54,29,59,40,30,27,348,64,0
New Jersey,2/8/2020,1494,30,299,36,48,26,58,43,41,21,371,80,0
New Jersey,2/15/2020,1488,50,320,39,46,28,70,38,36,21,358,73,0
New Jersey,2/22/2020,1493,45,300,34,52,31,71,59,22,19,381,64,0
New Jersey,2/29/2020,1571,47,311,43,56,36,62,48,29,28,378,85,0
New Jersey,3/7/2020,1507,43,308,42,40,38,60,43,29,19,378,72,0
New Jersey,3/14/2020,1477,38,280,40,45,34,53,38,27,35,389,75,
New Jersey,3/21/2020,1597,40,306,44,48,43,65,43,57,26,381,85,34
New Jersey,3/28/2020,2124,63,288,48,67,84,72,68,34,33,468,69,277
New Jersey,4/4/2020,3481,62,327,100,100,110,108,73,46,59,552,108,1186
New Jersey,4/11/2020,4769,61,324,96,124,125,116,93,46,65,634,104,2279
New Jersey,4/18/2020,4729,45,343,105,129,84,95,64,47,46,596,92,2386
New Jersey,4/25/2020,3976,50,268,86,101,77,101,68,42,33,527,78,1915
New Jersey,5/2/2020,3180,48,297,66,81,60,66,50,29,33,417,72,1443
New Jersey,5/9/2020,2601,35,285,62,66,39,51,47,32,34,393,54,1013
New Jersey,5/16/2020,2285,39,268,49,61,34,57,38,34,27,408,90,742
New Jersey,5/23/2020,1937,27,292,43,48,29,48,30,26,21,380,73,487
New Jersey,5/30/2020,1745,39,264,43,49,30,49,34,21,26,316,68,347
New Jersey,6/6/2020,1583,24,251,40,47,20,46,30,28,23,356,43,254
New Jersey,6/13/2020,1485,27,278,35,35,17,48,30,30,21,329,54,183
New Jersey,6/20/2020,1410,38,281,32,37,23,43,32,28,23,329,54,127
New Jersey,6/27/2020,1444,34,280,40,40,19,52,32,29,19,332,65,107
New Jersey,7/4/2020,1405,33,294,46,31,16,57,31,32,23,336,56,78
New Jersey,7/11/2020,1386,28,260,31,39,11,42,28,19,20,325,65,59
New Jersey,7/18/2020,1322,34,294,32,47,23,38,17,31,23,304,64,40
New Jersey,7/25/2020,1368,33,294,38,43,23,31,25,26,21,326,54,48
New Jersey,8/1/2020,1389,32,295,34,42,14,33,39,29,27,338,63,47
New Jersey,8/8/2020,1341,44,290,26,32,28,46,40,25,33,300,77,27
New Jersey,8/15/2020,1306,24,269,46,53,20,43,29,29,32,300,49,33
New Jersey,8/22/2020,1339,46,281,29,37,17,49,38,26,28,330,55,30
New Jersey,8/29/2020,1335,29,296,45,37,15,45,27,25,22,325,63,21
New Jersey,9/5/2020,1396,29,278,46,37,21,50,29,37,28,341,52,26
New Jersey,9/12/2020,1386,38,323,39,44,18,41,36,33,31,318,63,30
New Jersey,9/19/2020,1374,30,278,40,34,19,46,18,33,39,327,80,27
New Jersey,9/26/2020,1389,41,291,38,35,11,52,37,34,35,333,79,27
New Jersey,10/3/2020,1329,33,273,33,33,21,49,31,31,38,305,80,27
New Jersey,10/10/2020,1395,31,289,51,50,30,45,34,28,62,287,66,40
New Jersey,10/17/2020,1335,38,254,34,38,15,41,53,25,55,318,58,50
New Jersey,10/24/2020,1465,39,312,35,59,21,45,38,29,51,317,58,61
New Jersey,10/31/2020,1428,38,272,33,49,14,58,38,27,53,358,49,68
New Jersey,11/7/2020,1560,47,337,49,35,22,53,30,28,80,339,72,81
New Jersey,11/14/2020,1621,42,327,41,44,27,56,40,33,61,362,52,152
New Jersey,11/21/2020,1665,48,327,38,41,19,51,39,31,92,331,62,196
New Jersey,11/28/2020,1686,40,257,54,45,17,54,34,27,90,360,68,277
New Jersey,12/5/2020,1887,48,299,47,45,18,45,38,38,69,378,57,399
New Jersey,12/12/2020,1994,32,314,52,59,27,46,40,33,89,377,70,450
New Jersey,12/19/2020,1985,54,307,45,59,22,52,50,31,110,371,97,429
New Jersey,12/26/2020,1681,39,252,49,48,19,56,38,23,74,348,75,328
New Jersey,1/2/2021,1548,34,252,45,46,29,44,37,32,85,311,78,290
New Jersey,1/9/2021,1373,32,217,38,39,28,25,30,31,71,308,50,211
New Mexico,1/4/2020,406,,63,15,14,17,18,,,,98,25,0
New Mexico,1/11/2020,409,,66,16,10,14,44,,,,86,13,0
New Mexico,1/18/2020,388,,61,14,12,11,27,,,,89,,0
New Mexico,1/25/2020,399,,75,10,11,16,23,,,,88,18,0
New Mexico,2/1/2020,370,,61,11,,12,21,12,,,74,21,0
New Mexico,2/8/2020,375,,77,16,,,25,,,,67,15,0
New Mexico,2/15/2020,382,,75,19,11,16,20,10,,,73,15,0
New Mexico,2/22/2020,387,,67,13,10,,25,,,0,87,20,0
New Mexico,2/29/2020,395,,61,,17,,31,,11,,103,19,0
New Mexico,3/7/2020,399,,60,19,14,11,21,,13,,93,23,0
New Mexico,3/14/2020,340,,54,13,13,,19,,,,79,12,0
New Mexico,3/21/2020,388,,61,15,10,13,25,,,,82,14,0
New Mexico,3/28/2020,363,,60,18,14,,26,,,,86,12,
New Mexico,4/4/2020,395,,68,16,12,,31,11,,,78,13,
New Mexico,4/11/2020,405,,66,,20,,28,,,,89,18,17
New Mexico,4/18/2020,418,,76,17,17,,20,,,,74,21,31
New Mexico,4/25/2020,405,,67,20,,,18,,,,72,16,43
New Mexico,5/2/2020,417,,54,11,11,,13,,,,81,15,73
New Mexico,5/9/2020,437,,57,17,14,,16,,,,94,18,68
New Mexico,5/16/2020,467,,71,17,12,,19,,12,,77,14,58
New Mexico,5/23/2020,393,,70,16,10,,25,10,,,55,13,39
New Mexico,5/30/2020,428,,63,16,,,16,,,,96,18,48
New Mexico,6/6/2020,444,,67,18,14,,20,,,,84,16,34
New Mexico,6/13/2020,437,,68,10,14,,26,,11,10,83,17,34
New Mexico,6/20/2020,408,,59,16,,,26,,,,85,11,27
New Mexico,6/27/2020,396,,61,,14,,14,,12,,80,19,20
New Mexico,7/4/2020,440,,92,13,13,,23,,,,87,16,26
New Mexico,7/11/2020,400,,74,15,15,,23,,,,84,18,24
New Mexico,7/18/2020,397,,62,,16,,21,,,,62,15,30
New Mexico,7/25/2020,426,,53,16,17,,14,,,13,69,18,46
New Mexico,8/1/2020,401,,70,18,17,,14,,,,69,20,39
New Mexico,8/8/2020,425,,67,17,21,,16,,,,85,17,26
New Mexico,8/15/2020,386,,70,18,12,,17,,,,65,17,20
New Mexico,8/22/2020,394,,64,19,12,,19,,,,77,11,17
New Mexico,8/29/2020,389,,80,20,17,,17,,,11,69,17,17
New Mexico,9/5/2020,366,0,61,,17,,17,,,,55,16,10
New Mexico,9/12/2020,384,,57,17,13,,13,,,,78,20,
New Mexico,9/19/2020,389,,74,16,15,,12,,,,65,19,10
New Mexico,9/26/2020,390,,86,10,12,,20,,,,74,25,12
New Mexico,10/3/2020,369,,63,18,18,,14,,,14,64,18,12
New Mexico,10/10/2020,376,,66,17,14,,23,,,13,73,12,13
New Mexico,10/17/2020,362,,87,11,17,,16,,,18,70,14,18
New Mexico,10/24/2020,386,,78,18,11,11,18,,,23,59,13,36
New Mexico,10/31/2020,405,,62,12,11,,17,,,27,60,13,65
New Mexico,11/7/2020,451,,61,10,16,10,28,,,32,53,20,105
New Mexico,11/14/2020,494,,51,15,15,,21,,,31,63,11,150
New Mexico,11/21/2020,515,,78,11,11,,23,,,34,58,13,159
New Mexico,11/28/2020,520,,63,10,13,,24,,,34,55,17,168
New Mexico,12/5/2020,549,,70,11,14,,22,,,35,65,15,189
New Mexico,12/12/2020,531,,54,17,10,,32,,,34,64,14,191
New Mexico,12/19/2020,408,,53,,15,,13,,,25,70,15,111
New Mexico,12/26/2020,331,,55,,15,,15,,,27,47,13,60
New Mexico,1/2/2021,236,,33,,13,,11,,,26,40,,26
New Mexico,1/9/2021,193,,32,,,,,,,12,39,,44
New York,1/4/2020,2164,22,414,60,75,86,128,51,29,43,543,79,0
New York,1/11/2020,2092,23,412,59,60,63,135,48,43,39,528,82,0
New York,1/18/2020,2168,25,423,49,63,66,124,44,45,28,582,92,0
New York,1/25/2020,2023,31,417,61,38,60,97,55,51,39,497,78,0
New York,2/1/2020,2029,27,399,57,45,52,114,50,38,47,506,89,0
New York,2/8/2020,2058,29,413,52,49,62,108,53,37,38,549,77,0
New York,2/15/2020,1989,16,389,57,50,61,99,43,47,39,536,71,0
New York,2/22/2020,2032,23,432,57,58,72,127,42,40,33,476,83,
New York,2/29/2020,2161,29,444,50,57,66,107,45,43,36,575,62,0
New York,3/7/2020,2071,36,380,60,58,70,106,36,40,34,515,91,0
New York,3/14/2020,1981,15,396,44,52,66,117,43,37,28,472,77,
New York,3/21/2020,2127,29,402,61,65,83,103,51,46,55,477,89,40
New York,3/28/2020,2543,40,414,72,75,96,146,56,38,32,554,77,285
New York,4/4/2020,3774,31,439,99,85,145,133,47,51,51,768,93,1090
New York,4/11/2020,4663,22,428,97,62,123,136,41,45,30,908,96,1905
New York,4/18/2020,4465,22,370,83,68,107,126,46,37,40,802,87,1913
New York,4/25/2020,3740,22,387,81,60,75,97,42,47,35,613,78,1514
New York,5/2/2020,3129,22,407,66,56,63,93,26,29,26,559,85,1057
New York,5/9/2020,2779,22,345,69,54,39,84,34,31,34,546,81,809
New York,5/16/2020,2506,15,383,72,50,39,79,32,40,36,503,80,603
New York,5/23/2020,2243,23,369,64,43,50,82,37,28,41,467,57,405
New York,5/30/2020,2113,19,370,68,44,37,79,30,34,40,478,62,290
New York,6/6/2020,1974,17,399,36,39,33,65,37,41,32,412,80,223
New York,6/13/2020,1899,28,363,57,45,33,67,39,29,44,444,63,152
New York,6/20/2020,1899,31,398,46,56,36,81,38,30,40,446,80,102
New York,6/27/2020,1929,21,387,49,40,38,71,33,35,37,474,86,62
New York,7/4/2020,1893,15,391,53,35,38,78,38,36,35,441,68,48
New York,7/11/2020,1892,17,406,54,42,31,88,29,32,43,471,76,47
New York,7/18/2020,1846,28,382,55,39,38,72,27,28,38,455,61,46
New York,7/25/2020,1810,18,418,58,49,30,79,28,39,34,425,69,34
New York,8/1/2020,1880,18,438,43,41,32,100,32,28,50,437,66,30
New York,8/8/2020,1872,24,417,53,44,32,79,42,25,48,436,81,23
New York,8/15/2020,1823,18,393,55,40,30,77,25,29,45,432,77,30
New York,8/22/2020,1871,19,418,51,43,26,78,28,33,44,436,82,23
New York,8/29/2020,1805,21,417,58,43,25,74,35,32,61,417,88,18
New York,9/5/2020,1787,15,399,47,38,24,68,49,37,63,437,61,23
New York,9/12/2020,1776,23,417,56,42,25,69,38,34,48,404,79,21
New York,9/19/2020,1868,20,420,54,47,33,72,38,30,56,481,61,14
New York,9/26/2020,2075,30,451,64,50,32,78,38,31,62,495,91,15
New York,10/3/2020,1959,25,409,52,54,42,74,36,36,68,461,83,38
New York,10/10/2020,2077,23,450,64,40,31,75,48,44,76,487,79,41
New York,10/17/2020,1922,17,405,48,58,29,62,44,30,75,453,96,49
New York,10/24/2020,1891,16,389,52,47,24,60,34,29,74,456,68,60
New York,10/31/2020,1992,21,401,62,43,39,77,39,33,85,524,79,70
New York,11/7/2020,2144,24,448,50,52,44,86,39,41,88,500,88,81
New York,11/14/2020,2045,25,395,61,41,41,80,36,37,92,487,73,141
New York,11/21/2020,2172,16,387,61,48,39,89,49,40,110,460,86,199
New York,11/28/2020,2290,18,389,70,52,39,90,41,39,89,486,70,310
New York,12/5/2020,2385,32,359,68,56,31,89,39,36,112,522,76,382
New York,12/12/2020,2616,22,433,67,55,36,81,50,46,98,499,81,535
New York,12/19/2020,2723,25,386,72,46,36,85,36,39,108,533,86,688
New York,12/26/2020,2777,21,409,55,60,42,83,33,46,120,515,87,701
New York,1/2/2021,1973,13,296,64,52,31,56,41,25,109,420,57,361
New York,1/9/2021,1901,10,264,51,44,49,69,33,33,138,369,64,348
New York City,1/4/2020,1155,,240,39,28,57,40,16,14,,396,26,0
New York City,1/11/2020,1137,15,222,49,18,49,40,10,16,24,375,46,0
New York City,1/18/2020,1129,11,236,28,15,57,35,12,17,12,351,45,0
New York City,1/25/2020,1182,14,258,46,25,58,28,14,16,21,379,38,0
New York City,2/1/2020,1171,,287,32,27,55,34,19,10,10,353,35,0
New York City,2/8/2020,1172,16,228,42,21,60,45,14,18,,367,52,0
New York City,2/15/2020,1130,,253,42,22,46,32,10,,,374,42,0
New York City,2/22/2020,1096,11,250,31,23,35,39,11,14,15,346,43,0
New York City,2/29/2020,1110,10,227,34,22,35,48,14,12,12,339,54,0
New York City,3/7/2020,1113,12,244,43,12,42,28,,,12,355,40,
New York City,3/14/2020,1136,14,230,36,22,47,32,,14,17,384,42,
New York City,3/21/2020,1405,12,262,60,25,62,37,13,15,15,425,52,120
New York City,3/28/2020,2804,14,266,86,38,121,78,27,21,31,746,54,903
New York City,4/4/2020,6294,24,260,183,59,218,126,53,33,41,1483,71,3093
New York City,4/11/2020,7860,10,252,163,55,164,107,61,28,47,1720,84,4564
New York City,4/18/2020,5899,10,189,88,41,53,73,41,16,36,1154,60,3645
New York City,4/25/2020,4048,,201,59,27,51,34,22,13,41,703,38,2483
New York City,5/2/2020,2846,10,179,32,22,49,30,23,,23,506,46,1620
New York City,5/9/2020,2072,,195,34,18,40,26,18,11,28,403,34,982
New York City,5/16/2020,1603,14,190,32,12,30,27,,10,24,384,40,554
New York City,5/23/2020,1310,,207,23,18,26,28,18,10,26,301,30,367
New York City,5/30/2020,1166,,206,25,10,20,21,10,,18,311,31,249
New York City,6/6/2020,1114,13,194,26,18,17,29,,,33,320,30,171
New York City,6/13/2020,1097,20,219,26,25,31,24,10,,24,301,42,109
New York City,6/20/2020,990,16,193,27,15,30,22,,17,16,322,27,67
New York City,6/27/2020,1072,15,208,30,15,20,26,,,20,352,35,53
New York City,7/4/2020,990,,226,30,18,26,20,12,11,40,305,36,35
New York City,7/11/2020,1027,15,205,38,18,27,24,,,55,320,38,32
New York City,7/18/2020,969,,218,37,15,17,31,,,56,278,29,32
New York City,7/25/2020,1020,11,220,37,12,19,28,,,79,292,36,31
New York City,8/1/2020,985,13,209,21,11,31,27,12,10,64,292,36,21
New York City,8/8/2020,964,12,186,27,12,24,23,,,72,308,50,19
New York City,8/15/2020,987,20,211,20,13,23,31,19,11,72,274,40,20
New York City,8/22/2020,965,13,243,32,14,26,25,11,11,58,248,33,15
New York City,8/29/2020,997,14,216,31,14,16,17,11,16,61,269,32,15
New York City,9/5/2020,970,16,222,36,13,34,27,13,14,76,246,36,16
New York City,9/12/2020,963,,208,26,18,19,25,12,12,72,272,40,10
New York City,9/19/2020,1006,10,238,25,12,26,22,19,13,68,265,35,21
New York City,9/26/2020,988,12,199,41,26,31,26,15,,71,271,39,15
New York City,10/3/2020,968,18,192,30,18,18,33,10,,78,255,41,28
New York City,10/10/2020,1016,,223,33,21,18,26,14,17,79,281,41,16
New York City,10/17/2020,1045,11,252,30,16,20,22,12,23,87,286,33,35
New York City,10/24/2020,1039,12,224,26,20,26,24,,16,73,255,46,26
New York City,10/31/2020,1065,11,234,46,22,27,27,,12,65,298,38,37
New York City,11/7/2020,1152,13,220,32,26,29,27,13,15,103,321,42,60
New York City,11/14/2020,1094,,235,44,22,24,23,16,,74,278,33,42
New York City,11/21/2020,1100,16,228,49,23,23,25,18,16,74,299,38,61
New York City,11/28/2020,1065,10,223,34,24,26,33,13,21,72,251,45,58
New York City,12/5/2020,1154,11,221,39,19,21,27,13,16,84,320,51,117
New York City,12/12/2020,1223,11,211,37,25,36,36,11,10,109,316,45,151
New York City,12/19/2020,1329,15,242,51,21,24,30,17,,86,347,42,194
New York City,12/26/2020,1363,17,203,31,19,37,24,22,,105,379,54,221
New York City,1/2/2021,1223,,190,29,35,35,28,10,,117,309,36,196
New York City,1/9/2021,1241,,179,28,27,29,37,16,10,110,318,39,237
North Carolina,1/4/2020,2003,37,378,64,90,44,137,36,56,27,415,102,0
North Carolina,1/11/2020,1983,30,400,57,98,58,120,39,39,16,373,107,0
North Carolina,1/18/2020,1901,30,405,59,86,51,135,31,26,18,361,102,0
North Carolina,1/25/2020,1993,28,419,60,80,48,120,38,51,29,396,119,0
North Carolina,2/1/2020,1983,41,381,55,106,50,123,34,25,12,394,120,0
North Carolina,2/8/2020,2053,31,416,64,106,54,119,39,49,28,412,118,0
North Carolina,2/15/2020,2060,34,400,54,89,77,129,33,53,19,383,126,0
North Carolina,2/22/2020,1925,33,405,66,92,68,115,25,41,29,379,118,0
North Carolina,2/29/2020,1972,38,399,60,95,64,118,37,39,32,388,107,0
North Carolina,3/7/2020,2032,35,397,58,102,52,117,30,42,24,408,113,
North Carolina,3/14/2020,2025,34,417,65,93,43,115,35,40,35,423,108,0
North Carolina,3/21/2020,2051,30,387,67,106,50,111,39,47,23,404,109,0
North Carolina,3/28/2020,1876,22,337,71,88,65,94,33,40,20,368,105,
North Carolina,4/4/2020,2023,48,391,66,93,57,111,29,33,39,402,105,41
North Carolina,4/11/2020,2016,45,373,61,89,48,106,39,33,39,401,101,58
North Carolina,4/18/2020,2028,17,334,70,107,28,121,24,43,37,370,116,124
North Carolina,4/25/2020,2104,28,409,73,108,41,102,32,48,47,380,111,112
North Carolina,5/2/2020,1948,29,355,64,82,31,92,26,38,55,371,92,111
North Carolina,5/9/2020,2056,31,364,73,91,30,90,28,36,81,378,107,114
North Carolina,5/16/2020,2039,22,409,63,83,22,85,23,32,65,391,99,89
North Carolina,5/23/2020,2058,22,393,65,97,35,106,37,33,47,395,101,93
North Carolina,5/30/2020,1990,36,343,59,90,31,82,35,42,77,380,82,140
