jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD,COVID19_UCOD
Arkansas,8/29/2020,738,10,129,21,28,,45,,12,10,154,32,88
Arkansas,9/5/2020,710,,138,24,29,10,40,,,15,150,34,81
Arkansas,9/12/2020,718,,136,25,24,11,44,,17,11,167,31,84
Arkansas,9/19/2020,733,14,126,19,41,13,38,14,15,16,173,32,64
Arkansas,9/26/2020,743,,126,30,27,15,42,,23,17,179,24,81
Arkansas,10/3/2020,779,,138,29,37,,44,,,26,178,37,97
Arkansas,10/10/2020,777,,102,29,24,,54,14,16,16,167,34,128
Arkansas,10/17/2020,764,17,107,35,35,14,41,,16,18,150,28,119
Arkansas,10/24/2020,769,,119,26,48,,40,10,10,13,139,25,120
Arkansas,10/31/2020,760,,116,27,27,14,36,,,13,167,34,121
Arkansas,11/7/2020,797,11,140,30,50,,51,,15,18,149,31,121
Arkansas,11/14/2020,773,,119,26,39,,40,15,,14,154,41,144
Arkansas,11/21/2020,554,,90,17,31,11,34,13,,,105,20,86
California,1/5/2019,5692,24,1165,211,316,152,270,72,97,19,1425,339,0
California,1/12/2019,5780,33,1177,224,384,189,308,67,73,18,1349,386,0
California,1/19/2019,5654,41,1185,223,342,192,309,78,93,20,1297,357,0
California,1/26/2019,5519,49,1165,215,341,131,295,74,72,28,1364,311,0
California,2/2/2019,5467,30,1113,207,328,156,275,50,90,15,1346,321,0
California,2/9/2019,5603,25,1181,200,339,132,320,74,78,20,1310,368,0
California,2/16/2019,5644,31,1219,248,340,134,267,64,96,21,1381,357,0
California,2/23/2019,5818,45,1226,201,380,180,303,59,81,20,1372,366,0
California,3/2/2019,5867,43,1161,243,368,177,322,75,99,23,1459,347,0
California,3/9/2019,5677,40,1169,201,310,146,304,74,107,29,1361,347,0
California,3/16/2019,5590,36,1110,229,325,150,308,60,93,23,1387,324,0
California,3/23/2019,5531,21,1145,199,358,170,302,72,72,15,1352,333,0
California,3/30/2019,5511,43,1147,198,361,167,277,76,84,19,1350,354,0
California,4/6/2019,5480,33,1192,212,337,140,321,49,75,24,1275,326,0
California,4/13/2019,5215,48,1122,174,313,116,284,68,72,21,1220,360,0
California,4/20/2019,5200,29,1164,195,319,109,263,66,59,24,1254,326,0
California,4/27/2019,5088,27,1105,180,335,104,242,62,66,20,1186,292,0
California,5/4/2019,5029,31,1121,175,280,105,259,59,84,24,1164,340,0
California,5/11/2019,5019,33,1163,198,292,103,259,50,79,11,1145,324,0
California,5/18/2019,5062,30,1126,188,309,104,237,65,77,27,1152,330,0
California,5/25/2019,5136,30,1151,214,314,85,237,53,84,23,1172,329,0
California,6/1/2019,5033,27,1149,165,321,88,236,55,84,25,1175,319,0
California,6/8/2019,5113,26,1067,174,331,98,265,52,67,32,1204,316,0
California,6/15/2019,5183,23,1159,200,328,98,261,59,87,29,1169,295,0
California,6/22/2019,4914,30,1065,166,301,71,229,54,83,30,1146,302,0
California,6/29/2019,4849,25,1135,162,273,103,221,48,76,23,1078,319,0
California,7/6/2019,4912,27,1125,163,297,70,251,49,67,19,1142,279,0
California,7/13/2019,4819,21,1098,147,277,93,233,41,76,19,1119,289,0
California,7/20/2019,4714,25,1070,177,318,79,231,45,57,20,1037,300,0
California,7/27/2019,5001,35,1228,182,322,97,194,49,69,34,1086,287,0
California,8/3/2019,4641,29,1083,142,279,77,207,70,60,26,1043,279,0
California,8/10/2019,4763,21,1132,168,260,76,200,63,71,23,1085,256,0
California,8/17/2019,4701,28,1140,156,279,62,222,56,73,25,1027,287,0
California,8/24/2019,4765,21,1154,180,288,65,179,55,67,24,1036,303,0
California,8/31/2019,4800,35,1110,159,283,81,202,47,56,22,1157,278,0
California,9/7/2019,4846,25,1141,159,313,71,209,39,70,24,1090,298,0
California,9/14/2019,4851,27,1168,161,312,65,214,39,65,34,1087,302,0
California,9/21/2019,4813,25,1146,149,312,73,193,60,65,22,1090,292,0
California,9/28/2019,4832,28,1135,173,311,76,204,56,60,31,1077,315,0
California,10/5/2019,4966,25,1165,164,310,66,224,67,79,24,1067,339,0
California,10/12/2019,4923,33,1129,156,340,88,232,62,71,25,1079,296,0
California,10/19/2019,5065,30,1163,179,327,90,232,59,78,30,1111,318,0
California,10/26/2019,5099,24,1188,187,321,77,251,44,65,42,1151,326,0
California,11/2/2019,5135,31,1189,199,298,82,250,68,76,23,1092,339,0
California,11/9/2019,5303,36,1174,192,328,101,244,56,75,29,1140,341,0
California,11/16/2019,5123,29,1081,196,343,85,244,49,80,25,1192,328,0
California,11/23/2019,5165,40,1197,197,317,94,243,58,67,27,1104,340,0
California,11/30/2019,5181,34,1140,190,350,89,229,54,71,27,1214,350,0
California,12/7/2019,5520,40,1164,219,354,118,245,51,95,26,1295,358,0
California,12/14/2019,5377,23,1136,216,359,108,263,64,83,25,1208,357,0
California,12/21/2019,5399,27,1154,187,345,115,258,59,75,30,1297,352,0
California,12/28/2019,5567,41,1140,226,390,132,272,73,92,41,1344,321,0
California,1/4/2020,5888,34,1199,238,386,187,275,80,97,25,1393,378,0
California,1/11/2020,5873,38,1168,241,380,167,285,86,103,42,1381,358,0
California,1/18/2020,5830,40,1126,207,345,216,313,81,94,34,1394,403,0
California,1/25/2020,5828,38,1192,231,381,189,279,81,90,26,1361,376,0
California,2/1/2020,5685,35,1235,204,336,173,284,81,93,35,1348,345,0
California,2/8/2020,5913,45,1175,227,402,190,325,72,111,24,1386,341,0
California,2/15/2020,5584,34,1176,214,375,189,296,43,101,34,1338,317,0
California,2/22/2020,5797,38,1108,223,376,189,316,73,101,35,1345,344,
California,2/29/2020,5680,32,1178,191,330,178,315,70,91,26,1311,327,0
California,3/7/2020,5732,34,1173,215,351,197,298,70,91,34,1303,352,
California,3/14/2020,5461,30,1129,192,350,172,290,60,84,43,1290,344,
California,3/21/2020,5678,43,1233,214,347,198,283,78,97,38,1240,338,41
California,3/28/2020,5687,30,1177,216,356,182,293,57,78,39,1292,321,127
California,4/4/2020,5982,44,1185,235,360,167,290,60,94,38,1268,394,274
California,4/11/2020,6046,34,1172,232,418,129,294,61,107,38,1309,350,368
California,4/18/2020,6127,29,1130,259,347,127,277,58,94,47,1292,343,520
California,4/25/2020,5937,27,1100,192,367,121,267,51,66,52,1307,326,511
California,5/2/2020,5739,34,1099,210,397,91,267,52,69,51,1186,314,524
California,5/9/2020,5668,34,1102,206,358,85,259,48,59,56,1221,276,522
California,5/16/2020,5688,28,1180,189,313,80,240,50,76,58,1208,328,480
California,5/23/2020,5528,31,1045,197,332,80,221,53,81,59,1217,299,464
California,5/30/2020,5590,22,1120,206,301,98,235,41,66,59,1246,341,443
California,6/6/2020,5513,39,1085,184,318,85,202,47,61,74,1194,322,423
California,6/13/2020,5561,28,1119,186,337,82,213,49,69,81,1138,317,412
California,6/20/2020,5482,28,1027,213,348,81,209,52,69,75,1160,335,417
California,6/27/2020,5688,23,1149,216,312,93,219,44,85,79,1203,326,449
California,7/4/2020,5892,27,1112,229,315,78,235,49,84,100,1201,332,594
California,7/11/2020,6029,24,1150,231,319,104,218,49,68,98,1184,314,694
California,7/18/2020,6224,22,1073,229,356,95,218,42,91,104,1219,333,823
California,7/25/2020,6235,29,1116,204,342,95,231,43,81,121,1197,307,915
California,8/1/2020,6324,31,1146,229,353,92,237,56,86,106,1173,327,944
California,8/8/2020,6285,33,1166,184,336,74,211,39,79,140,1221,345,923
California,8/15/2020,6270,36,1187,210,371,96,239,52,89,165,1136,340,807
California,8/22/2020,6459,36,1145,230,353,78,211,39,78,174,1347,333,759
California,8/29/2020,5856,27,1091,177,345,72,211,43,85,172,1144,342,666
California,9/5/2020,5758,28,1104,205,357,84,206,48,84,152,1114,328,544
California,9/12/2020,5851,20,1185,223,334,93,199,40,65,205,1137,323,477
California,9/19/2020,5722,30,1176,187,334,65,191,46,75,192,1171,326,436
California,9/26/2020,5530,27,1078,186,323,81,213,45,54,215,1098,330,403
California,10/3/2020,5621,22,1122,219,360,83,200,51,84,278,1123,318,299
California,10/10/2020,5521,33,1135,174,355,58,220,47,58,299,1075,339,329
California,10/17/2020,5535,25,1162,186,363,70,189,43,83,303,1122,331,250
California,10/24/2020,5240,35,1115,186,339,58,204,50,73,319,995,303,261
California,10/31/2020,5380,31,1111,197,318,79,196,42,76,309,1078,316,277
California,11/7/2020,5587,44,1164,199,314,65,231,54,78,376,1056,348,286
California,11/14/2020,5250,30,1066,201,349,67,180,59,76,322,1014,329,323
California,11/21/2020,3840,22,809,150,265,67,136,34,57,227,779,247,192
Colorado,1/5/2019,836,11,172,22,40,17,42,17,12,,190,50,0
Colorado,1/12/2019,831,13,150,20,37,17,57,,14,,180,44,0
Colorado,1/19/2019,827,11,149,21,44,11,57,12,14,,176,36,0
Colorado,1/26/2019,768,11,152,30,39,12,54,16,,,151,48,0
Colorado,2/2/2019,783,11,162,23,42,15,55,15,10,,144,40,0
Colorado,2/9/2019,794,,166,29,45,18,44,,15,,160,31,0
Colorado,2/16/2019,853,15,157,22,31,21,57,17,19,,176,39,0
Colorado,2/23/2019,810,,141,27,32,23,56,14,,,166,41,0
Colorado,3/2/2019,812,,175,23,33,,57,20,10,,153,47,0
Colorado,3/9/2019,840,10,156,22,36,22,61,13,12,,180,39,0
Colorado,3/16/2019,819,13,163,18,40,19,67,18,13,,127,48,0
Colorado,3/23/2019,809,,150,19,33,17,44,12,,,176,38,0
Colorado,3/30/2019,782,11,134,14,39,14,63,14,15,,147,45,0
Colorado,4/6/2019,747,,156,20,46,,47,,10,,140,40,0
Colorado,4/13/2019,804,,158,19,32,18,68,,11,,155,46,0
Colorado,4/20/2019,757,,133,15,35,,62,12,,,158,36,0
Colorado,4/27/2019,726,,143,15,29,13,42,11,14,,144,51,0
Colorado,5/4/2019,781,11,167,20,30,,37,15,,,166,38,0
Colorado,5/11/2019,716,,161,18,24,14,40,12,,,132,38,0
Colorado,5/18/2019,768,,162,16,33,,56,10,12,,138,44,0
Colorado,5/25/2019,801,,173,16,42,,48,12,,,161,28,0
Colorado,6/1/2019,765,,174,20,42,,44,10,,,152,33,0
Colorado,6/8/2019,793,,151,22,40,,34,14,,,175,33,0
Colorado,6/15/2019,714,,151,12,18,,62,11,11,,152,29,0
Colorado,6/22/2019,748,,156,23,34,,48,,,,138,41,0
Colorado,6/29/2019,723,,142,21,19,,60,16,10,,147,35,0
Colorado,7/6/2019,740,,141,20,31,,50,16,,,154,45,0
Colorado,7/13/2019,707,11,135,20,28,,43,,,,143,48,0
Colorado,7/20/2019,704,,146,15,26,,29,13,10,,129,40,0
Colorado,7/27/2019,713,,161,21,26,,44,,13,,128,38,0
Colorado,8/3/2019,765,,178,16,28,,48,,,,151,31,0
Colorado,8/10/2019,687,12,131,18,43,,41,13,10,,125,32,0
Colorado,8/17/2019,701,,155,20,37,,40,,,,131,34,0
Colorado,8/24/2019,741,,156,17,41,,33,,,,142,38,0
Colorado,8/31/2019,699,,140,17,34,,47,,,,131,36,0
Colorado,9/7/2019,774,,168,19,46,,45,14,,,146,33,0
Colorado,9/14/2019,733,,138,20,42,,35,,13,,151,35,0
Colorado,9/21/2019,747,,161,17,40,,39,19,13,,156,36,0
Colorado,9/28/2019,712,14,142,19,30,10,42,,15,,140,30,0
Colorado,10/5/2019,730,,148,13,42,,41,15,12,,132,33,0
Colorado,10/12/2019,769,12,152,19,37,,45,,10,,167,33,0
Colorado,10/19/2019,817,11,168,22,46,,48,15,15,,164,34,0
Colorado,10/26/2019,792,,155,17,41,,56,12,,,161,55,0
Colorado,11/2/2019,752,11,140,30,37,,55,19,,,123,31,0
Colorado,11/9/2019,788,,157,20,53,,43,,,,160,39,0
Colorado,11/16/2019,795,,160,21,35,,42,13,12,,156,49,0
Colorado,11/23/2019,763,,167,24,36,,54,10,,,156,31,0
Colorado,11/30/2019,739,,157,31,35,11,47,11,,,157,42,0
Colorado,12/7/2019,750,,165,18,38,,48,,,,161,46,0
Colorado,12/14/2019,785,11,172,20,51,,53,14,,,152,50,0
Colorado,12/21/2019,807,13,149,22,51,10,52,,,,147,45,0
Colorado,12/28/2019,842,,163,30,50,,43,14,,,168,49,0
Colorado,1/4/2020,854,,157,19,33,,53,20,13,10,177,46,0
Colorado,1/11/2020,872,,176,25,41,16,48,,11,,168,47,0
Colorado,1/18/2020,848,10,185,21,30,16,61,13,12,,164,49,0
Colorado,1/25/2020,853,,180,21,39,27,60,21,17,,147,40,0
Colorado,2/1/2020,793,,163,17,44,11,47,,11,,146,51,0
Colorado,2/8/2020,846,,178,26,43,17,59,15,10,,155,35,0
Colorado,2/15/2020,807,11,168,15,47,14,52,18,10,,132,41,0
Colorado,2/22/2020,880,,179,28,39,10,49,10,18,,160,56,0
Colorado,2/29/2020,842,,163,18,39,19,67,10,,,163,41,
Colorado,3/7/2020,821,,150,21,33,16,57,12,,,155,44,0
Colorado,3/14/2020,822,10,162,19,39,15,54,,14,,150,43,
Colorado,3/21/2020,891,16,170,29,37,22,60,14,12,,155,39,11
Colorado,3/28/2020,860,10,152,13,55,21,58,16,,,169,44,44
Colorado,4/4/2020,967,18,177,26,51,16,52,18,12,,156,42,124
Colorado,4/11/2020,1096,11,167,28,47,14,50,22,,,175,39,201
Colorado,4/18/2020,1106,,172,26,65,,65,11,15,,175,49,197
Colorado,4/25/2020,1066,,171,24,54,11,55,12,11,,156,37,206
Colorado,5/2/2020,997,,147,11,39,10,42,14,,,162,44,173
Colorado,5/9/2020,905,,129,27,33,,36,13,,,154,42,127
Colorado,5/16/2020,883,,157,20,43,,50,14,,,142,48,81
Colorado,5/23/2020,847,12,141,23,29,,36,,,,183,38,80
Colorado,5/30/2020,833,,144,19,35,,47,14,,0,138,45,66
Colorado,6/6/2020,820,,143,22,41,,44,10,,,144,31,48
Colorado,6/13/2020,814,,147,23,32,,49,14,,,151,35,48
Colorado,6/20/2020,860,,156,14,27,,48,18,10,,160,40,30
Colorado,6/27/2020,876,11,162,27,41,,40,12,,,174,44,15
Colorado,7/4/2020,787,,140,19,37,,29,14,,,153,47,22
Colorado,7/11/2020,815,,137,23,47,,42,12,,,151,42,21
Colorado,7/18/2020,808,,167,28,39,,42,11,12,,131,45,30
Colorado,7/25/2020,832,,161,15,47,10,36,,,,150,54,27
Colorado,8/1/2020,812,,159,21,33,,41,,,,155,38,29
Colorado,8/8/2020,840,11,160,20,46,,45,,,13,145,39,34
Colorado,8/15/2020,832,10,143,23,35,,45,10,,,159,38,23
Colorado,8/22/2020,860,10,150,22,41,,50,11,13,11,171,25,15
Colorado,8/29/2020,815,,162,17,34,,40,,,,140,53,24
Colorado,9/5/2020,740,,143,14,31,,35,10,,,127,43,17
Colorado,9/12/2020,848,,167,28,31,,42,,10,15,151,45,27
Colorado,9/19/2020,802,10,161,25,46,,35,,,25,139,32,20
Colorado,9/26/2020,836,,163,17,33,,49,14,10,29,159,38,16
Colorado,10/3/2020,776,10,148,18,29,,38,11,,40,137,49,28
Colorado,10/10/2020,795,,145,17,34,,38,12,,50,154,32,34
Colorado,10/17/2020,863,13,162,26,36,,38,13,14,46,156,41,34
Colorado,10/24/2020,859,,144,23,42,,49,13,,48,141,51,56
Colorado,10/31/2020,885,,150,27,57,,45,,,64,133,45,80
Colorado,11/7/2020,949,12,156,16,64,,49,,,82,137,47,128
Colorado,11/14/2020,939,,142,17,44,,49,13,17,85,133,42,157
Colorado,11/21/2020,685,,110,14,41,,32,,,78,87,30,77
Connecticut,1/5/2019,631,12,127,17,15,,22,,,13,161,31,0
Connecticut,1/12/2019,628,,128,14,26,17,27,,12,,158,26,0
Connecticut,1/19/2019,627,19,122,18,12,17,46,12,15,,148,27,0
Connecticut,1/26/2019,734,15,144,24,25,23,29,10,21,,171,29,0
Connecticut,2/2/2019,657,12,133,16,21,15,40,14,18,,152,24,0
Connecticut,2/9/2019,689,14,145,20,30,16,34,13,,,170,26,0
Connecticut,2/16/2019,670,13,101,23,17,15,30,10,22,,176,35,0
Connecticut,2/23/2019,681,14,138,15,22,22,32,14,12,12,151,22,0
Connecticut,3/2/2019,653,17,119,12,18,13,30,13,,,164,28,0
Connecticut,3/9/2019,644,18,131,20,12,13,31,12,15,,142,30,0
Connecticut,3/16/2019,677,14,129,10,31,27,30,15,13,,162,23,0
Connecticut,3/23/2019,682,10,137,14,25,12,31,10,12,,170,31,0
Connecticut,3/30/2019,629,15,121,13,18,13,38,14,,,143,33,0
Connecticut,4/6/2019,636,14,118,18,24,17,30,,12,12,139,22,0
Connecticut,4/13/2019,656,17,134,23,11,16,29,12,19,,146,40,0
Connecticut,4/20/2019,598,16,111,15,28,13,35,,17,16,146,25,0
Connecticut,4/27/2019,609,13,139,13,13,,30,15,14,,133,33,0
Connecticut,5/4/2019,613,17,125,11,17,16,23,15,13,,151,20,0
Connecticut,5/11/2019,578,13,109,12,17,11,18,11,11,,132,29,0
Connecticut,5/18/2019,574,10,121,16,21,,33,10,,,154,13,0
Connecticut,5/25/2019,586,12,136,17,11,,31,,14,,141,26,0
Connecticut,6/1/2019,558,,116,,20,11,23,,12,,130,23,0
Connecticut,6/8/2019,666,16,140,19,16,23,35,10,15,13,119,34,0
Connecticut,6/15/2019,537,,119,18,15,,30,10,16,,114,25,0
Connecticut,6/22/2019,538,10,109,,12,,36,,11,,127,32,0
Connecticut,6/29/2019,591,10,125,15,18,,24,14,,,134,29,0
Connecticut,7/6/2019,589,11,119,15,17,10,26,12,11,,137,32,0
Connecticut,7/13/2019,591,11,120,15,21,10,32,,13,,142,30,0
Connecticut,7/20/2019,560,,133,12,13,,16,13,13,,124,19,0
Connecticut,7/27/2019,588,11,129,,24,,22,11,11,,141,19,0
Connecticut,8/3/2019,560,,128,10,19,,30,,10,10,124,27,0
Connecticut,8/10/2019,596,12,127,14,,,22,11,,,150,26,0
Connecticut,8/17/2019,557,,125,,16,10,16,,,,130,16,0
Connecticut,8/24/2019,565,,119,12,21,,22,13,12,,116,17,0
Connecticut,8/31/2019,591,,128,15,20,,18,,,,132,20,0
Connecticut,9/7/2019,562,10,98,15,18,10,38,,,,131,30,0
Connecticut,9/14/2019,551,12,140,16,10,10,20,,,,125,23,0
Connecticut,9/21/2019,596,,119,19,16,,19,12,,11,131,26,0
Connecticut,9/28/2019,563,13,123,14,15,,28,,16,,122,15,0
Connecticut,10/5/2019,579,,119,17,16,,18,,11,,155,27,0
Connecticut,10/12/2019,576,11,137,12,17,12,20,12,,,130,23,0
Connecticut,10/19/2019,603,,133,13,16,,24,10,14,,120,40,0
Connecticut,10/26/2019,555,13,113,,19,,17,,,,121,32,0
Connecticut,11/2/2019,611,12,142,17,19,,15,,10,11,124,18,0
Connecticut,11/9/2019,602,,122,11,20,,15,10,14,,155,25,0
Connecticut,11/16/2019,639,10,132,16,22,13,24,10,,12,153,26,0
Connecticut,11/23/2019,643,15,149,12,21,10,24,10,11,10,129,32,0
Connecticut,11/30/2019,657,,150,19,23,,25,10,16,12,131,34,0
Connecticut,12/7/2019,625,10,107,16,19,11,31,,11,13,149,25,0
Connecticut,12/14/2019,642,11,123,19,24,,27,13,16,10,141,20,0
Connecticut,12/21/2019,647,12,137,,23,11,24,13,17,15,166,25,0
Connecticut,12/28/2019,625,16,112,11,20,14,30,15,12,19,126,36,0
Connecticut,1/4/2020,632,11,123,12,15,,17,11,13,12,158,29,0
Connecticut,1/11/2020,629,15,133,14,19,19,35,,,10,134,28,0
Connecticut,1/18/2020,638,,144,10,23,12,28,16,11,14,150,22,0
Connecticut,1/25/2020,652,14,138,16,27,14,27,13,,,155,25,0
Connecticut,2/1/2020,680,11,133,15,13,22,33,13,17,,164,28,0
Connecticut,2/8/2020,647,20,129,13,18,21,28,16,,,146,19,0
Connecticut,2/15/2020,632,15,118,15,23,18,32,10,11,14,151,32,0
Connecticut,2/22/2020,647,14,139,18,12,21,18,15,10,,161,25,0
Connecticut,2/29/2020,632,13,112,17,20,27,33,,11,13,152,28,0
Connecticut,3/7/2020,621,,109,19,12,,37,15,15,14,137,24,0
Connecticut,3/14/2020,626,13,128,16,17,15,27,15,11,20,125,37,0
Connecticut,3/21/2020,660,10,150,18,14,14,25,12,10,11,141,33,10
Connecticut,3/28/2020,736,14,121,12,22,13,36,12,10,16,156,37,45
Connecticut,4/4/2020,880,14,121,14,27,21,25,12,11,19,152,29,206
Connecticut,4/11/2020,1254,15,140,27,33,16,36,15,13,14,172,24,488
Connecticut,4/18/2020,1379,14,125,18,25,11,20,19,17,20,170,27,649
Connecticut,4/25/2020,1334,13,116,21,26,13,25,20,10,18,133,33,645
Connecticut,5/2/2020,1166,,129,22,31,13,22,13,20,11,130,26,540
Connecticut,5/9/2020,1051,13,123,18,27,,19,22,,,120,27,442
Connecticut,5/16/2020,945,,118,15,19,,23,14,13,12,132,24,362
Connecticut,5/23/2020,814,,104,14,24,,27,18,10,10,117,26,256
Connecticut,5/30/2020,750,,116,12,21,,15,13,10,14,130,27,189
Connecticut,6/6/2020,659,13,107,13,22,10,25,17,,14,115,30,102
Connecticut,6/13/2020,628,,134,20,23,,15,,,,105,27,68
Connecticut,6/20/2020,572,,132,16,20,,14,12,,,104,26,35
Connecticut,6/27/2020,590,11,126,16,14,,21,,,11,130,26,32
Connecticut,7/4/2020,544,,115,12,17,,21,,12,12,125,21,17
Connecticut,7/11/2020,602,,137,11,17,,24,,,,134,18,17
Connecticut,7/18/2020,558,10,115,14,13,,21,16,,13,120,33,12
Connecticut,7/25/2020,580,,110,16,27,,22,,,10,136,28,12
Connecticut,8/1/2020,544,,127,14,19,,12,,,14,122,23,
Connecticut,8/8/2020,584,,131,20,27,,18,10,,10,122,29,
Connecticut,8/15/2020,563,,130,16,18,,23,,,19,121,28,
Connecticut,8/22/2020,555,,113,18,25,,25,,12,17,107,23,
Connecticut,8/29/2020,521,,116,12,18,,15,,,19,100,28,
Connecticut,9/5/2020,553,,113,15,25,13,15,,,28,105,26,
Connecticut,9/12/2020,560,14,125,,14,13,19,10,,35,112,26,
Connecticut,9/19/2020,566,11,126,14,15,,22,,12,28,120,23,11
Connecticut,9/26/2020,631,11,128,16,17,,34,,,43,142,38,
Connecticut,10/3/2020,584,,141,16,26,,22,,11,34,110,25,16
Connecticut,10/10/2020,581,10,136,,17,,13,14,13,47,109,27,11
Connecticut,10/17/2020,503,11,105,14,18,,14,,,35,104,29,23
Connecticut,10/24/2020,526,,109,15,19,,24,10,,51,99,17,18
Connecticut,10/31/2020,410,10,86,12,,,,,12,42,74,21,19
Connecticut,11/7/2020,76,,11,0,0,0,,,0,32,10,,
Connecticut,11/14/2020,57,,,0,0,,0,,0,15,14,,
Connecticut,11/21/2020,20,,,,0,0,0,0,,,,0,
Delaware,1/5/2019,185,,50,,,,11,,,,37,13,0
Delaware,1/12/2019,195,,42,,,,,,,,44,14,0
Delaware,1/19/2019,199,,46,,10,,12,,,0,40,12,0
Delaware,1/26/2019,186,,33,,,,21,0,,0,35,15,0
Delaware,2/2/2019,190,,40,,10,,11,,,,48,16,0
Delaware,2/9/2019,182,,34,,10,,12,,,0,45,,0
Delaware,2/16/2019,194,,41,,11,,11,,,0,41,10,0
Delaware,2/23/2019,187,,45,,,,11,,,0,40,,0
Delaware,3/2/2019,174,,38,,,,,,0,0,39,10,0
Delaware,3/9/2019,207,0,52,,,,10,,,,56,13,0
Delaware,3/16/2019,184,,38,,,,10,,,0,45,11,0
Delaware,3/23/2019,177,,45,,,,,,,,34,17,0
Delaware,3/30/2019,185,,34,,,,11,0,,,52,,0
Delaware,4/6/2019,163,,42,,,,,,,,30,13,0
Delaware,4/13/2019,147,,33,,,,,,,,32,10,0
Delaware,4/20/2019,183,,45,,,,,,,0,36,17,0
Delaware,4/27/2019,165,,35,0,,,,,,0,47,,0
Delaware,5/4/2019,149,,38,,,0,10,,,,29,10,0
Delaware,5/11/2019,159,,37,,,0,,,,,33,12,0
Delaware,5/18/2019,163,,30,,,,13,,,,31,12,0
Delaware,5/25/2019,181,,47,,,0,,,,,44,,0
Delaware,6/1/2019,195,,47,,,,14,,,0,36,15,0
Delaware,6/8/2019,158,,39,,,,13,,,,32,,0
Delaware,6/15/2019,172,,38,,,,,,,,32,16,0
Delaware,6/22/2019,177,,31,,,,11,,,,40,13,0
Delaware,6/29/2019,163,,32,,,,,,,,30,14,0
Delaware,7/6/2019,192,,58,,,,14,,,0,35,,0
Delaware,7/13/2019,180,,35,,,,,,,,39,15,0
Delaware,7/20/2019,182,0,49,,,,14,0,,0,29,,0
Delaware,7/27/2019,156,0,26,,,,,,,0,35,,0
Delaware,8/3/2019,164,0,30,,,,,,,0,39,16,0
Delaware,8/10/2019,185,,38,,13,,14,0,,,35,,0
Delaware,8/17/2019,192,,45,,,,,,,0,48,15,0
Delaware,8/24/2019,158,,29,,,,,,,,42,,0
Delaware,8/31/2019,176,,40,,,,,,,0,37,,0
Delaware,9/7/2019,175,0,53,,,,11,,,0,37,,0
Delaware,9/14/2019,190,,36,,,,17,,,0,44,11,0
Delaware,9/21/2019,179,,41,,,0,,,,0,50,11,0
Delaware,9/28/2019,183,,49,,,,,,,0,35,18,0
Delaware,10/5/2019,178,,41,,12,,,,,,36,,0
Delaware,10/12/2019,170,,40,,,,,,,,36,18,0
Delaware,10/19/2019,163,,38,,,,,,0,,37,10,0
Delaware,10/26/2019,170,,39,,,,11,,,,32,12,0
Delaware,11/2/2019,160,0,39,,,,,,,,35,,0
Delaware,11/9/2019,165,,45,11,,,,,,,36,,0
Delaware,11/16/2019,172,,38,,,,,,,,37,16,0
Delaware,11/23/2019,172,,42,,12,0,,,,0,34,16,0
Delaware,11/30/2019,180,0,32,,,,,,,,39,17,0
Delaware,12/7/2019,203,0,38,,,,,,,,50,20,0
Delaware,12/14/2019,202,0,35,,12,,,,,,38,17,0
Delaware,12/21/2019,179,0,41,,,,,,,,42,11,0
Delaware,12/28/2019,185,,35,,,,11,,,,46,,0
Delaware,1/4/2020,199,,37,,,,11,,,,50,14,0
Delaware,1/11/2020,194,0,33,,,,13,0,,,45,13,0
Delaware,1/18/2020,190,,25,,12,,13,0,,,44,,0
Delaware,1/25/2020,190,,37,,,,,,,,48,18,0
Delaware,2/1/2020,183,,34,,,,10,,,,35,10,0
Delaware,2/8/2020,191,,45,,,,10,,,,33,10,0
Delaware,2/15/2020,202,,55,,,,,,,,45,11,0
Delaware,2/22/2020,194,0,43,,,,,,,,43,15,0
Delaware,2/29/2020,164,,28,,,,14,,,,35,11,0
Delaware,3/7/2020,200,,37,,,,11,,12,,44,12,0
Delaware,3/14/2020,189,0,48,,11,,,,,,47,,0
Delaware,3/21/2020,221,,50,,,10,,,,,47,15,0
Delaware,3/28/2020,188,,36,,,,10,,,,37,15,
Delaware,4/4/2020,215,,40,,,,12,0,,11,52,11,
Delaware,4/11/2020,219,,46,,14,,12,,,,38,,24
Delaware,4/18/2020,227,,46,,,,10,,,,29,15,40
Delaware,4/25/2020,285,,42,,,,,,,,53,15,60
Delaware,5/2/2020,251,,32,,,,,,,,34,20,70
Delaware,5/9/2020,270,,35,,,,13,,,,40,,64
Delaware,5/16/2020,276,,40,,12,,,,,,39,13,74
Delaware,5/23/2020,222,0,44,,,,,,,0,45,13,42
Delaware,5/30/2020,226,,37,,,,,,,,39,16,46
Delaware,6/6/2020,181,,28,,,,,,,,28,14,21
Delaware,6/13/2020,199,,42,,10,,,0,,,35,15,16
Delaware,6/20/2020,161,,27,,,,13,,,,36,,
Delaware,6/27/2020,199,,48,,,,,,,,40,12,
Delaware,7/4/2020,201,0,39,,,,,,,,45,12,
Delaware,7/11/2020,194,,36,,,,10,,,,48,14,
Delaware,7/18/2020,191,,53,,,,,,,,45,16,
Delaware,7/25/2020,199,,41,,,0,,,,,51,,
Delaware,8/1/2020,195,,44,,,,,,,,44,17,
