jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD
Alaska,11/19/2016,75,,23,,,0,,,0,,10,0
Alaska,11/26/2016,70,0,23,,0,,,,0,0,,
Alaska,12/3/2016,84,,13,,,,,,0,0,22,
Alaska,12/10/2016,97,0,16,,,,,,0,,18,
Alaska,12/17/2016,80,0,20,0,,,,0,0,,22,
Alaska,12/24/2016,93,,15,0,,,,0,,,20,
Alaska,12/31/2016,81,0,18,,,,,0,0,,15,
Alaska,1/7/2017,104,,26,,,0,,,,,23,
Alaska,1/14/2017,87,,18,,,0,,,,0,19,
Alaska,1/21/2017,93,,14,,,,,0,0,,17,
Alaska,1/28/2017,80,0,12,,,,,,0,,16,
Alaska,2/4/2017,87,0,16,,,,,0,,,14,
Alaska,2/11/2017,63,,11,,,,,,0,,13,0
Alaska,2/18/2017,80,0,17,,0,,,0,0,0,21,
Alaska,2/25/2017,73,,14,,,,,0,,,10,
Alaska,3/4/2017,66,0,12,,,,0,,,0,17,
Alaska,3/11/2017,74,,20,,,,,0,,,15,0
Alaska,3/18/2017,84,0,26,,,,,0,0,,15,
Alaska,3/25/2017,92,,21,,,,,,0,0,15,
Alaska,4/1/2017,89,0,21,,0,,,,,,20,
Alaska,4/8/2017,78,0,14,,,,,,,,11,
Alaska,4/15/2017,88,,19,,,,,,,0,16,
Alaska,4/22/2017,58,0,19,,,0,,,0,,11,
Alaska,4/29/2017,80,0,16,,,,10,0,,,13,
Alaska,5/6/2017,73,0,19,,0,0,,,0,,10,
Alaska,5/13/2017,77,0,20,,,,0,,0,,,
Alaska,5/20/2017,68,0,12,,,0,,,0,,13,
Alaska,5/27/2017,76,,15,,0,,,,0,,13,
Alaska,6/3/2017,77,,14,,,0,,,,0,17,
Alaska,6/10/2017,84,0,20,,,0,,,0,0,18,
Alaska,6/17/2017,90,0,13,,,,,0,,0,24,
Alaska,6/24/2017,81,,13,0,,,,,,0,15,
Alaska,7/1/2017,79,0,18,,,,,,0,,19,
Alaska,7/8/2017,82,,19,0,,0,,,,0,13,
Alaska,7/15/2017,70,,16,0,,0,,,0,,17,
Alaska,7/22/2017,81,,17,,,,,0,,,14,
Alaska,7/29/2017,79,0,12,,0,0,,,,,18,
Alaska,8/5/2017,64,0,11,0,,,,,,0,15,
Alaska,8/12/2017,68,0,10,,0,,,,0,,,0
Alaska,8/19/2017,89,,12,,,,,,0,0,23,
Alaska,8/26/2017,89,0,11,,,,,,,,20,
Alaska,9/2/2017,77,,12,,0,0,,0,,,21,
Alaska,9/9/2017,86,0,15,,,,,0,,0,21,
Alaska,9/16/2017,83,0,11,,,,,0,,,11,
Alaska,9/23/2017,89,,18,,,0,,0,,,17,
Alaska,9/30/2017,115,0,30,,,,,0,,0,24,
Alaska,10/7/2017,78,,21,,,0,,0,0,,15,
Alaska,10/14/2017,79,0,20,,,,,0,,0,12,
Alaska,10/21/2017,79,,19,,,,,,0,0,14,
Alaska,10/28/2017,96,,18,,,0,,0,,,15,
Alaska,11/4/2017,64,,12,,,,,,,,10,
Alaska,11/11/2017,71,,11,,,0,10,,,0,15,
Alaska,11/18/2017,81,,24,,,,,,,0,13,
Alaska,11/25/2017,75,0,14,,,,,0,0,,13,
Alaska,12/2/2017,94,,17,,,0,,,,,16,
Alaska,12/9/2017,76,0,16,0,,,,,,,12,
Alaska,12/16/2017,96,0,13,,,0,10,0,0,,12,
Alaska,12/23/2017,90,,15,,,,,,0,0,25,
Alaska,12/30/2017,86,,23,0,0,,,0,0,,17,
Alaska,1/6/2018,72,,14,,0,0,,,,,15,
Alaska,1/13/2018,100,,23,,,,,,,,17,
Alaska,1/20/2018,95,0,23,,,,,,0,,16,
Alaska,1/27/2018,79,,15,,,0,,,0,,19,
Alaska,2/3/2018,82,0,19,,,,,0,,,14,
Alaska,2/10/2018,65,,14,,,0,,,0,0,,
Alaska,2/17/2018,83,,17,,,,,,0,0,19,
Alaska,2/24/2018,94,,20,,0,0,,,0,,22,0
Alaska,3/3/2018,91,,21,,,,,,,,12,
Alaska,3/10/2018,90,,18,,,,,,,,11,
Alaska,3/17/2018,69,0,12,0,,,,0,,,15,
Alaska,3/24/2018,76,,17,,,,,0,0,,13,
Alaska,3/31/2018,78,0,14,,,,,,0,0,13,
Alaska,4/7/2018,92,,22,,,,,,,0,12,
Alaska,4/14/2018,90,,13,,,,,0,,,18,
Alaska,4/21/2018,98,0,16,,,,,,,,21,
Alaska,4/28/2018,77,0,15,,,,,,,,13,
Alaska,5/5/2018,93,0,19,,,,,0,,,19,
Alaska,5/12/2018,71,0,13,,0,0,,,0,,13,
Alaska,5/19/2018,72,0,14,,,0,,,,,13,
Alaska,5/26/2018,73,0,18,,,,,,,,11,
Alaska,6/2/2018,63,0,15,,,,,,0,,14,
Alaska,6/9/2018,78,,16,,,0,,,0,0,16,
Alaska,6/16/2018,82,0,23,,0,,,,,,,
Alaska,6/23/2018,78,,15,,,,,0,0,,12,
Alaska,6/30/2018,66,0,15,,,0,,0,,,,
Alaska,7/7/2018,88,0,13,,,,,,0,,17,
Alaska,7/14/2018,104,,21,,,,,,,0,18,
Alaska,7/21/2018,71,0,14,,,0,,0,0,0,13,
Alaska,7/28/2018,77,0,20,,,,,0,,0,17,
Alaska,8/4/2018,89,,14,,,,,,,0,24,
Alaska,8/11/2018,82,0,18,,,,,0,0,,16,
Alaska,8/18/2018,89,0,15,,,0,,,,,17,
Alaska,8/25/2018,92,0,28,,,,,0,,0,19,
Alaska,9/1/2018,80,0,19,,,0,,0,,0,13,
Alaska,9/8/2018,86,,19,,,,,,,,18,
Alaska,9/15/2018,65,,15,,,0,,,,,,
Alaska,9/22/2018,84,0,17,0,,,0,,,0,20,
Alaska,9/29/2018,81,,17,,,,,,0,,20,
Alaska,10/6/2018,91,,15,,,,,,,0,15,10
Alaska,10/13/2018,84,,13,,,,,,0,0,18,
Alaska,10/20/2018,80,,11,,,,,0,0,,15,
Alaska,10/27/2018,89,,18,,,0,,,0,0,18,
Alaska,11/3/2018,67,,16,,,0,,,0,,12,0
Alaska,11/10/2018,92,0,17,,,0,,,,,21,
Alaska,11/17/2018,82,0,17,,,,,0,,0,12,
Alaska,11/24/2018,94,,20,,,,,,,0,14,
Alaska,12/1/2018,89,,18,,,0,,,,,21,
Alaska,12/8/2018,75,0,16,,,,0,,,,14,
Alaska,12/15/2018,110,,25,,,0,,,,,22,
Alaska,12/22/2018,95,,17,,,,,,,,12,
Alaska,12/29/2018,68,,11,,,,,,0,0,19,
Arizona,1/4/2014,501,,112,17,19,10,47,,,10,109,15
Arizona,1/11/2014,1035,10,205,46,55,26,66,15,,20,235,40
Arizona,1/18/2014,1152,,239,57,56,31,78,13,12,35,257,43
Arizona,1/25/2014,1172,11,251,43,55,45,102,20,10,19,235,56
Arizona,2/1/2014,1132,,276,36,61,41,93,,,26,210,36
Arizona,2/8/2014,1147,,239,52,48,23,84,14,,20,244,51
Arizona,2/15/2014,1070,,241,37,39,30,97,,,24,225,45
Arizona,2/22/2014,1096,10,221,33,40,19,88,12,,26,235,46
Arizona,3/1/2014,1078,12,224,43,49,22,81,12,10,18,232,48
Arizona,3/8/2014,979,11,199,24,52,18,60,15,,18,220,45
Arizona,3/15/2014,1045,,221,42,49,18,67,,,13,229,46
Arizona,3/22/2014,1021,,242,41,40,20,93,13,,12,200,50
Arizona,3/29/2014,1046,,232,31,46,22,77,12,,16,204,50
Arizona,4/5/2014,1002,12,225,39,36,15,80,12,,21,193,49
Arizona,4/12/2014,1041,,232,36,52,14,74,16,,24,232,34
Arizona,4/19/2014,1079,11,221,49,62,12,74,15,,34,210,53
Arizona,4/26/2014,999,,223,41,50,,56,19,,26,218,39
Arizona,5/3/2014,1042,12,236,32,50,10,73,12,,28,221,39
Arizona,5/10/2014,1004,10,229,44,51,19,67,,,27,183,42
Arizona,5/17/2014,970,,220,36,45,14,72,,,12,168,54
Arizona,5/24/2014,974,,212,35,52,,68,11,,17,222,39
Arizona,5/31/2014,967,,225,25,43,13,71,,,28,213,40
Arizona,6/7/2014,1000,,220,39,45,10,60,,,20,217,38
Arizona,6/14/2014,974,,233,53,49,10,65,13,,30,195,36
Arizona,6/21/2014,923,,195,35,43,14,42,,,24,203,39
Arizona,6/28/2014,942,,231,37,39,,60,11,,20,203,50
Arizona,7/5/2014,933,,207,32,46,,38,14,,25,195,38
Arizona,7/12/2014,929,,205,33,36,,63,10,,25,211,44
Arizona,7/19/2014,909,,202,33,47,13,52,10,,21,208,32
Arizona,7/26/2014,950,10,212,38,45,,62,,,21,198,41
Arizona,8/2/2014,972,11,220,37,44,10,61,11,,27,196,37
Arizona,8/9/2014,937,,208,37,46,11,63,,,19,208,34
Arizona,8/16/2014,910,,217,35,37,,47,,,22,194,52
Arizona,8/23/2014,897,11,222,35,31,,57,14,,24,194,28
Arizona,8/30/2014,943,,217,38,37,12,58,10,,26,208,40
Arizona,9/6/2014,949,,220,32,40,,50,,,23,201,38
Arizona,9/13/2014,898,,173,30,38,13,41,,11,35,195,43
Arizona,9/20/2014,977,,231,34,37,,54,,,30,214,39
Arizona,9/27/2014,926,,220,31,42,11,62,,,35,201,41
Arizona,10/4/2014,974,,234,36,43,11,62,,,27,214,32
Arizona,10/11/2014,967,,234,31,45,10,51,,,29,202,41
Arizona,10/18/2014,960,,235,33,52,11,56,14,,22,189,40
Arizona,10/25/2014,953,,203,38,49,15,63,10,,18,199,44
Arizona,11/1/2014,928,,199,29,29,12,58,13,,27,206,50
Arizona,11/8/2014,979,,215,30,64,,51,,,34,205,41
Arizona,11/15/2014,1006,,252,31,69,11,63,13,,17,214,45
Arizona,11/22/2014,1011,,211,52,52,11,62,22,,30,193,41
Arizona,11/29/2014,1026,,201,50,62,21,54,,,20,227,50
Arizona,12/6/2014,1045,13,220,42,67,11,68,14,,23,213,61
Arizona,12/13/2014,954,,187,35,64,,61,,,27,211,40
Arizona,12/20/2014,985,,223,34,57,16,66,10,,31,204,47
Arizona,12/27/2014,1038,,219,38,62,11,74,,,28,211,52
Arizona,1/3/2015,1118,12,235,53,61,16,77,,,29,246,52
Arizona,1/10/2015,1147,,247,44,68,33,77,,,30,251,49
Arizona,1/17/2015,1187,11,241,62,67,23,89,,17,32,241,62
Arizona,1/24/2015,1086,,221,57,48,24,76,12,,30,253,55
Arizona,1/31/2015,1279,15,258,55,71,40,107,17,,37,257,62
Arizona,2/7/2015,1145,12,239,37,66,25,92,12,12,22,278,39
Arizona,2/14/2015,1104,15,232,43,60,14,91,14,14,30,206,61
Arizona,2/21/2015,1122,12,226,41,53,15,84,17,,22,256,54
Arizona,2/28/2015,1065,10,211,44,67,23,73,16,13,21,219,44
Arizona,3/7/2015,1139,13,240,35,62,20,84,18,11,24,254,42
Arizona,3/14/2015,1164,,239,54,73,27,74,12,,26,257,46
Arizona,3/21/2015,1123,10,271,48,55,13,84,17,,26,232,51
Arizona,3/28/2015,1107,,229,35,57,19,91,14,,31,232,47
Arizona,4/4/2015,1049,,215,48,54,,76,16,11,18,227,49
Arizona,4/11/2015,1059,,235,43,41,12,73,14,12,26,240,41
Arizona,4/18/2015,1131,15,250,37,59,16,83,15,11,28,251,52
Arizona,4/25/2015,1099,,256,52,59,22,90,10,,29,231,48
Arizona,5/2/2015,1066,,248,37,66,,80,15,,18,221,41
Arizona,5/9/2015,1010,,203,36,52,15,72,14,,20,224,49
Arizona,5/16/2015,1028,,227,35,59,14,73,,,20,183,47
Arizona,5/23/2015,1034,11,200,42,51,23,84,13,12,26,225,40
Arizona,5/30/2015,1007,12,227,32,65,16,73,12,11,15,199,50
Arizona,6/6/2015,1043,,231,40,55,14,76,10,,16,235,47
Arizona,6/13/2015,1044,,197,38,57,12,58,20,10,19,229,54
Arizona,6/20/2015,975,,204,39,47,11,57,11,,27,198,48
Arizona,6/27/2015,1045,11,217,36,54,14,79,,,30,213,54
Arizona,7/4/2015,1030,,236,37,56,10,71,14,12,20,225,52
Arizona,7/11/2015,997,,223,36,52,,53,10,,31,216,44
Arizona,7/18/2015,948,,215,30,49,10,58,11,,19,219,38
Arizona,7/25/2015,908,,200,33,46,,50,10,,25,198,39
Arizona,8/1/2015,1007,10,235,38,61,,59,10,,26,192,41
Arizona,8/8/2015,957,,209,29,49,,49,10,,16,198,35
Arizona,8/15/2015,937,,208,35,56,,57,11,,22,168,51
Arizona,8/22/2015,1060,,230,26,53,12,39,17,,23,247,43
Arizona,8/29/2015,960,,218,36,52,,52,16,,32,187,39
Arizona,9/5/2015,946,,218,28,43,,54,,,27,211,37
Arizona,9/12/2015,945,,222,31,43,10,57,14,,27,180,45
Arizona,9/19/2015,971,,226,37,54,,52,,,20,226,48
Arizona,9/26/2015,1063,,232,36,66,,70,16,,20,210,58
Arizona,10/3/2015,927,,210,47,50,10,72,,10,23,192,33
Arizona,10/10/2015,1003,,229,45,43,11,57,,,22,199,53
Arizona,10/17/2015,967,,197,41,53,12,55,,,26,203,51
Arizona,10/24/2015,943,,205,34,48,12,69,,,22,210,46
Arizona,10/31/2015,979,,223,47,43,10,62,,,23,188,61
Arizona,11/7/2015,991,10,235,29,64,11,60,13,14,19,206,47
Arizona,11/14/2015,1161,,261,41,73,10,68,,12,28,251,46
Arizona,11/21/2015,1103,,261,41,59,18,70,,11,29,242,33
Arizona,11/28/2015,1059,12,223,45,60,13,65,,,25,230,58
Arizona,12/5/2015,1081,,217,38,59,14,71,,10,27,242,57
Arizona,12/12/2015,1156,10,250,49,62,13,80,14,17,28,249,51
Arizona,12/19/2015,1142,11,257,35,61,23,92,15,,20,248,51
Arizona,12/26/2015,1096,14,231,41,64,18,79,,,21,242,51
Arizona,1/2/2016,1109,,224,46,67,21,72,19,12,29,236,53
Arizona,1/9/2016,1149,10,234,35,75,11,93,16,,23,254,65
Arizona,1/16/2016,1192,12,234,39,75,12,77,17,11,18,274,51
Arizona,1/23/2016,1195,10,219,40,87,23,93,18,11,29,260,55
Arizona,1/30/2016,1217,11,253,30,61,28,80,17,10,29,281,59
Arizona,2/6/2016,1204,,236,46,62,26,87,18,11,28,272,52
Arizona,2/13/2016,1275,13,258,53,74,45,89,11,13,24,274,64
Arizona,2/20/2016,1305,17,253,51,64,49,89,22,,30,288,53
Arizona,2/27/2016,1283,,261,45,60,36,114,20,10,34,273,62
Arizona,3/5/2016,1243,,237,37,66,41,94,14,,35,282,47
Arizona,3/12/2016,1288,13,206,37,74,53,108,17,13,29,292,59
Arizona,3/19/2016,1316,15,265,63,76,37,102,12,,35,266,60
Arizona,3/26/2016,1201,14,215,43,81,29,89,13,11,22,259,59
Arizona,4/2/2016,1189,14,221,42,60,23,103,10,,40,244,55
Arizona,4/9/2016,1139,12,222,43,69,18,97,19,,38,224,32
Arizona,4/16/2016,1094,12,221,37,52,17,97,12,,24,223,57
Arizona,4/23/2016,1106,,221,42,63,17,89,14,,27,227,64
Arizona,4/30/2016,1081,17,209,37,72,19,77,15,18,30,224,34
Arizona,5/7/2016,1035,,214,38,75,14,71,11,,28,221,46
Arizona,5/14/2016,1057,,235,40,51,11,73,17,14,22,221,60
Arizona,5/21/2016,1095,,230,35,52,13,72,,,37,235,50
Arizona,5/28/2016,997,,243,28,55,14,60,11,,38,211,43
Arizona,6/4/2016,1057,,220,32,55,11,57,,,32,239,56
Arizona,6/11/2016,1087,12,215,36,55,13,70,12,,32,251,40
Arizona,6/18/2016,998,14,202,46,60,,77,10,,34,168,46
Arizona,6/25/2016,1057,,223,28,50,10,70,12,,35,245,44
Arizona,7/2/2016,1064,,238,37,60,,65,10,10,35,203,40
Arizona,7/9/2016,1015,12,214,33,61,14,44,,,51,216,25
Arizona,7/16/2016,991,,188,40,73,13,53,,,48,187,45
Arizona,7/23/2016,1018,,193,35,49,,66,12,,37,214,48
Arizona,7/30/2016,1095,14,216,46,62,11,55,,15,35,230,39
Arizona,8/6/2016,993,,209,34,46,12,68,,12,35,220,45
Arizona,8/13/2016,1005,,235,31,47,10,61,16,,33,199,45
Arizona,8/20/2016,1015,,219,38,53,11,65,,,45,217,38
Arizona,8/27/2016,999,11,223,34,43,,65,11,,25,212,50
Arizona,9/3/2016,1018,,238,37,50,,68,,,53,208,50
Arizona,9/10/2016,999,,207,29,43,13,63,13,13,28,227,39
Arizona,9/17/2016,929,,199,30,47,12,60,,,38,199,42
Arizona,9/24/2016,1036,,238,33,48,11,54,,10,39,207,59
Arizona,10/1/2016,993,,239,42,51,,54,,,28,191,45
Arizona,10/8/2016,972,,206,40,48,,56,12,,31,184,52
Arizona,10/15/2016,1031,,231,37,51,11,62,14,13,39,218,52
Arizona,10/22/2016,1048,,233,39,62,13,64,,,23,220,43
Arizona,10/29/2016,1007,,205,45,61,18,66,,11,37,196,47
Arizona,11/5/2016,1058,,237,51,57,,65,12,,28,231,45
Arizona,11/12/2016,1058,14,225,35,57,22,70,12,,28,221,51
Arizona,11/19/2016,1048,13,225,32,59,12,69,10,,40,227,47
Arizona,11/26/2016,1099,10,245,39,54,12,52,11,,30,250,49
Arizona,12/3/2016,1111,10,241,42,56,10,69,13,,43,231,44
Arizona,12/10/2016,1106,,266,37,66,17,59,13,10,50,211,59
Arizona,12/17/2016,1095,,245,47,47,10,67,,14,44,241,50
Arizona,12/24/2016,1061,13,231,45,58,10,63,14,11,36,215,53
Arizona,12/31/2016,1165,10,259,48,51,29,89,17,12,46,257,40
Arizona,1/7/2017,1170,11,232,40,62,22,75,16,16,24,259,57
Arizona,1/14/2017,1205,12,257,41,76,22,82,22,11,26,266,49
Arizona,1/21/2017,1122,,246,50,55,21,83,17,,15,245,39
Arizona,1/28/2017,1191,10,227,50,55,19,78,22,10,24,264,63
Arizona,2/4/2017,1235,,257,52,59,24,95,15,11,29,270,58
Arizona,2/11/2017,1216,,273,37,48,23,95,18,11,23,262,62
Arizona,2/18/2017,1138,10,226,39,60,15,88,16,,30,287,52
Arizona,2/25/2017,1125,,199,39,47,20,91,16,10,18,273,62
Arizona,3/4/2017,1176,16,222,51,57,25,81,12,,16,256,46
Arizona,3/11/2017,1169,,241,44,70,15,97,,,22,257,46
Arizona,3/18/2017,1209,11,223,48,62,24,91,13,13,33,278,53
Arizona,3/25/2017,1189,11,236,49,56,20,98,22,13,22,253,52
Arizona,4/1/2017,1127,13,231,41,66,16,74,16,14,25,266,45
Arizona,4/8/2017,1171,11,249,42,58,15,80,23,,25,255,59
Arizona,4/15/2017,1141,,259,32,58,12,85,14,14,26,250,59
Arizona,4/22/2017,1124,10,231,34,69,15,90,20,11,24,225,62
Arizona,4/29/2017,1182,17,265,37,53,21,68,15,11,33,257,51
Arizona,5/6/2017,1169,,240,42,67,17,87,11,,28,226,66
Arizona,5/13/2017,1120,13,214,45,56,14,71,18,14,31,218,62
Arizona,5/20/2017,1078,11,235,32,43,15,57,15,,22,226,53
Arizona,5/27/2017,1065,11,213,33,65,16,62,15,12,21,242,51
Arizona,6/3/2017,1146,,228,39,61,12,71,11,,38,225,68
Arizona,6/10/2017,1139,11,237,39,61,11,72,10,,24,243,48
Arizona,6/17/2017,1082,11,218,39,61,10,70,11,,29,228,51
Arizona,6/24/2017,1102,10,228,51,62,13,76,,11,18,194,59
Arizona,7/1/2017,1109,,233,34,62,,60,10,,26,256,39
Arizona,7/8/2017,1142,13,244,38,64,12,64,15,10,29,223,35
Arizona,7/15/2017,1071,,207,30,47,,69,12,10,27,258,39
Arizona,7/22/2017,1075,,249,40,44,,60,,,29,241,47
Arizona,7/29/2017,1002,,217,38,52,,54,17,,23,218,37
Arizona,8/5/2017,1048,,213,43,59,,71,,,21,235,40
Arizona,8/12/2017,1064,,231,33,61,12,53,,,23,243,35
Arizona,8/19/2017,975,,220,44,55,10,66,11,13,25,194,41
Arizona,8/26/2017,1002,,243,37,45,,61,,,14,191,59
Arizona,9/2/2017,1054,,244,41,63,13,59,,,13,224,41
Arizona,9/9/2017,1072,,231,43,59,11,63,12,15,25,230,57
Arizona,9/16/2017,1062,,215,35,67,14,80,15,,21,218,60
Arizona,9/23/2017,1036,,223,37,56,,54,,,20,208,47
Arizona,9/30/2017,1007,,223,29,49,12,63,12,,20,223,37
Arizona,10/7/2017,1056,,246,31,52,13,59,,11,36,207,44
Arizona,10/14/2017,1065,10,237,34,63,14,55,16,11,24,227,50
Arizona,10/21/2017,1056,,220,30,58,14,54,,17,22,229,53
Arizona,10/28/2017,1032,,214,27,70,16,56,11,,32,217,45
Arizona,11/4/2017,1085,,216,31,66,16,74,14,14,20,215,50
Arizona,11/11/2017,1034,,239,37,52,12,52,15,11,33,199,46
Arizona,11/18/2017,1145,10,235,33,56,17,86,12,11,26,257,54
Arizona,11/25/2017,1112,13,214,46,56,17,80,16,13,23,248,51
Arizona,12/2/2017,1133,,251,34,50,23,70,10,13,38,252,62
Arizona,12/9/2017,1092,,196,33,50,21,73,18,10,31,255,61
Arizona,12/16/2017,1155,,235,44,66,26,64,13,15,29,256,60
Arizona,12/23/2017,1336,17,240,46,81,32,105,20,22,36,279,55
Arizona,12/30/2017,1429,11,267,62,78,70,102,23,14,34,304,68
Arizona,1/6/2018,1532,11,252,47,73,89,97,33,20,47,350,67
Arizona,1/13/2018,1514,11,248,46,76,89,148,23,23,39,332,63
Arizona,1/20/2018,1379,,231,47,70,71,106,25,15,46,306,46
Arizona,1/27/2018,1363,,218,44,68,52,109,29,23,26,287,61
Arizona,2/3/2018,1375,,259,43,76,44,93,20,19,29,304,61
Arizona,2/10/2018,1309,11,241,62,76,36,98,20,13,23,272,50
Arizona,2/17/2018,1228,11,238,44,65,29,97,14,13,23,253,73
Arizona,2/24/2018,1172,,215,34,67,38,68,22,13,23,249,57
Arizona,3/3/2018,1272,,277,46,63,27,104,22,10,24,255,51
Arizona,3/10/2018,1282,,248,40,62,35,104,12,14,31,290,63
Arizona,3/17/2018,1196,,228,48,60,21,80,18,10,25,258,58
Arizona,3/24/2018,1232,,236,28,61,23,102,21,10,22,263,63
Arizona,3/31/2018,1195,11,246,52,50,22,66,12,15,24,280,43
Arizona,4/7/2018,1247,,254,42,74,24,97,16,,24,263,56
Arizona,4/14/2018,1179,12,222,44,58,25,82,27,20,35,255,67
Arizona,4/21/2018,1161,,221,49,63,22,82,22,11,22,266,44
Arizona,4/28/2018,1145,,234,28,60,15,77,15,15,20,236,59
Arizona,5/5/2018,1157,,241,57,68,20,77,14,,22,242,50
Arizona,5/12/2018,1141,11,245,44,52,11,73,18,,22,250,52
Arizona,5/19/2018,1030,11,217,27,55,15,58,25,17,20,219,43
Arizona,5/26/2018,1063,,217,36,61,13,60,18,11,16,208,62
Arizona,6/2/2018,1033,,209,34,45,12,72,18,11,15,218,57
Arizona,6/9/2018,1086,,209,39,55,10,75,15,17,18,224,47
Arizona,6/16/2018,1154,,238,38,64,10,66,14,14,23,248,55
Arizona,6/23/2018,1065,,224,29,58,,77,12,10,24,217,50
Arizona,6/30/2018,1105,,235,45,53,10,61,24,10,24,231,51
Arizona,7/7/2018,1079,11,229,35,50,11,56,20,16,27,241,47
Arizona,7/14/2018,1042,,199,34,52,,68,18,17,19,224,61
Arizona,7/21/2018,1121,,246,33,57,17,54,17,14,23,252,40
Arizona,7/28/2018,1090,,194,48,44,15,63,18,13,19,232,54
Arizona,8/4/2018,1097,10,229,42,55,12,50,25,,22,238,43
Arizona,8/11/2018,1042,,209,24,41,12,60,14,12,22,224,59
Arizona,8/18/2018,1015,,198,28,57,,65,20,14,19,201,72
Arizona,8/25/2018,1082,,255,28,46,13,57,11,11,17,221,44
Arizona,9/1/2018,1070,,246,29,52,,64,,12,24,228,47
Arizona,9/8/2018,1046,,238,39,43,14,47,17,12,22,215,53
Arizona,9/15/2018,1070,,241,32,64,12,66,17,,19,210,38
Arizona,9/22/2018,1065,,240,42,39,10,70,16,,19,237,52
Arizona,9/29/2018,1073,,236,35,55,15,67,,13,12,229,51
Arizona,10/6/2018,997,,205,35,39,11,51,18,13,21,215,59
Arizona,10/13/2018,1027,,245,33,44,12,61,11,,16,211,36
Arizona,10/20/2018,1098,,249,37,52,10,55,21,,23,235,56
Arizona,10/27/2018,1088,,240,42,56,14,66,12,18,20,219,63
Arizona,11/3/2018,1027,11,260,38,48,,47,10,12,21,200,51
Arizona,11/10/2018,1102,,242,33,62,15,69,19,11,18,244,43
Arizona,11/17/2018,1098,,217,43,52,17,70,16,14,15,234,61
Arizona,11/24/2018,1119,,225,39,69,17,66,12,13,13,249,54
Arizona,12/1/2018,1156,,239,37,65,12,62,20,11,24,228,63
Arizona,12/8/2018,1188,10,244,51,70,18,67,22,17,17,229,61
Arizona,12/15/2018,1152,,250,34,46,26,71,18,13,24,234,53
Arizona,12/22/2018,1274,,241,46,68,25,70,20,21,28,293,69
Arizona,12/29/2018,1185,,239,33,60,23,95,21,16,17,233,49
Arkansas,1/4/2014,401,,82,,19,15,32,,,13,80,25
Arkansas,1/11/2014,642,18,135,17,20,28,57,,19,10,158,26
Arkansas,1/18/2014,626,12,126,22,26,22,44,10,12,,154,27
Arkansas,1/25/2014,649,13,138,17,25,23,51,,13,,142,33
Arkansas,2/1/2014,641,18,131,17,30,23,44,,19,10,150,31
Arkansas,2/8/2014,610,11,120,19,16,23,37,10,,,177,29
Arkansas,2/15/2014,651,13,112,12,25,22,45,,17,13,158,41
Arkansas,2/22/2014,598,12,134,17,21,15,43,,,14,160,32
Arkansas,3/1/2014,626,,132,20,25,14,54,10,,11,150,32
Arkansas,3/8/2014,634,,135,16,32,17,40,,15,,157,31
Arkansas,3/15/2014,558,,115,17,17,19,34,13,17,12,147,29
Arkansas,3/22/2014,594,12,124,19,28,10,45,,13,10,149,26
Arkansas,3/29/2014,564,,127,18,16,18,36,,13,13,148,44
Arkansas,4/5/2014,586,10,118,14,18,13,52,,21,,156,33
Arkansas,4/12/2014,578,12,131,13,18,17,37,,15,,148,29
Arkansas,4/19/2014,552,,110,14,25,14,44,,11,,133,27
Arkansas,4/26/2014,583,,131,11,17,12,38,,13,,145,29
Arkansas,5/3/2014,544,,108,13,16,,40,12,10,,137,26
Arkansas,5/10/2014,550,,104,13,12,14,47,12,15,,155,36
Arkansas,5/17/2014,536,,109,20,22,,41,,16,,146,23
Arkansas,5/24/2014,509,10,121,12,,,33,,13,10,135,19
Arkansas,5/31/2014,577,,129,17,25,10,50,,13,,140,29
Arkansas,6/7/2014,506,12,112,17,21,12,45,,10,,106,23
Arkansas,6/14/2014,549,11,132,17,22,14,46,,,,134,28
Arkansas,6/21/2014,500,10,108,15,21,16,36,,,,120,15
Arkansas,6/28/2014,528,13,136,17,18,,32,,,,115,22
Arkansas,7/5/2014,563,13,124,14,15,11,42,,18,,139,26
Arkansas,7/12/2014,537,,120,19,20,,39,,12,,126,32
Arkansas,7/19/2014,565,,132,,21,12,34,,20,,135,34
Arkansas,7/26/2014,509,13,120,14,22,13,37,,,,132,23
Arkansas,8/2/2014,566,10,144,12,21,11,39,,10,,131,22
Arkansas,8/9/2014,557,,134,11,25,12,28,,,,134,31
Arkansas,8/16/2014,500,14,109,13,17,10,35,,,,141,25
Arkansas,8/23/2014,518,,114,11,20,,38,,13,,127,33
Arkansas,8/30/2014,532,,126,14,17,11,31,,11,,133,26
Arkansas,9/6/2014,497,,105,12,21,,31,10,,,131,20
Arkansas,9/13/2014,509,10,111,20,17,13,40,,14,,118,20
Arkansas,9/20/2014,531,,140,22,26,16,25,,12,12,114,24
Arkansas,9/27/2014,577,10,118,24,27,16,29,,14,,138,28
Arkansas,10/4/2014,522,,114,10,20,,33,,13,,137,30
Arkansas,10/11/2014,550,,120,17,33,10,34,,13,,134,30
Arkansas,10/18/2014,558,,122,13,27,,32,,,12,128,36
Arkansas,10/25/2014,584,,122,20,20,,35,,15,12,170,28
